Lap;Time Lap;Strip;Time Strip;Absolute Time;Time;Distance;RPM;Speed GPS;Orientation;Lat.;Lon.;Altitude;Gf. X;Gf. Y;UTC time : 163241.00
1;85.56;1;85.56;0;0;0;8,198;59.4;13,233;41.566315;44.949406;405;-0.03;-0.05;
;;;;0.01;0.01;0.16;8,157;59.4;13,232.3;41.566311;44.949409;405;-0.03;-0.05;
;;;;0.02;0.02;0.33;8,119;59.4;13,231.6;41.566311;44.949413;405;-0.04;-0.05;
;;;;0.03;0.03;0.5;8,183;59.5;13,230.9;41.566307;44.949417;405;-0.04;-0.05;
;;;;0.04;0.04;0.66;8,247;59.5;13,230.2;41.566303;44.949421;405;-0.04;-0.05;
;;;;0.05;0.05;0.83;8,130;59.5;13,229.5;41.566303;44.949425;405;-0.04;-0.06;
;;;;0.06;0.06;0.99;8,012;59.5;13,228.8;41.566303;44.949425;405;-0.05;-0.06;
;;;;0.07000000000000001;0.07000000000000001;1.16;8,107;59.5;13,228.1;41.566303;44.949425;405;-0.05;-0.06;
;;;;0.08;0.08;1.32;8,202;59.6;13,227.4;41.566303;44.949425;405;-0.05;-0.06;
;;;;0.09;0.09;1.49;8,286;59.6;13,226.7;41.566299;44.949425;405;-0.06;-0.06;
;;;;0.09999999999999999;0.1;1.65;8,371;59.6;13,226;41.566299;44.949425;405;-0.06;-0.06;
;;;;0.11;0.11;1.82;8,262;59.6;13,226.3;41.566299;44.949425;405;-0.06;-0.06;
;;;;0.12;0.12;1.98;8,153;59.7;13,226.6;41.566296;44.949429;405;-0.07;-0.06;
;;;;0.13;0.13;2.15;8,175;59.7;13,226.9;41.566296;44.949432;405;-0.07;-0.06;
;;;;0.14;0.14;2.32;8,197;59.8;13,227.2;41.566296;44.949436;405;-0.07;-0.06;
;;;;0.15;0.15;2.48;8,270;59.8;13,227.5;41.566292;44.94944;405;-0.08;-0.06;
;;;;0.16;0.16;2.65;8,342;59.8;13,227.8;41.566292;44.94944;405;-0.08;-0.07;
;;;;0.17;0.17;2.81;8,316;59.8;13,228.1;41.566292;44.94944;405;-0.08;-0.07;
;;;;0.18;0.18;2.98;8,289;59.9;13,228.4;41.566292;44.94944;405;-0.08;-0.07;
;;;;0.19;0.19;3.15;8,207;59.9;13,228.7;41.566292;44.94944;405;-0.09;-0.07;
;;;;0.2;0.2;3.31;8,125;59.9;13,229;41.566292;44.949436;405;-0.09;-0.07;
;;;;0.21;0.21;3.48;8,234;59.9;13,227.1;41.566288;44.94944;405;-0.09;-0.07;
;;;;0.2200000000000001;0.22;3.65;8,342;59.9;13,225.2;41.566288;44.949444;405;-0.1;-0.07;
;;;;0.2300000000000001;0.23;3.81;8,320;59.9;13,223.3;41.566284;44.949448;405;-0.1;-0.07;
;;;;0.2400000000000001;0.24;3.98;8,298;59.9;13,221.4;41.566284;44.949448;405;-0.1;-0.07;
;;;;0.2500000000000001;0.25;4.14;8,306;59.9;13,219.5;41.56628;44.949451;405;-0.1;-0.07;
;;;;0.2600000000000001;0.26;4.31;8,313;59.9;13,217.6;41.56628;44.949451;405;-0.11;-0.07;
;;;;0.2700000000000001;0.27;4.48;8,300;59.9;13,215.7;41.56628;44.949451;405;-0.11;-0.07;
;;;;0.2800000000000001;0.28;4.64;8,287;60;13,213.8;41.56628;44.949451;405;-0.11;-0.07;
;;;;0.2900000000000001;0.29;4.81;8,230;60;13,211.9;41.56628;44.949451;405;-0.12;-0.07;
;;;;0.3000000000000001;0.3;4.98;8,173;60;13,210;41.56628;44.949451;405;-0.12;-0.07;
;;;;0.3100000000000001;0.31;5.14;8,311;60.1;13,207.8;41.56628;44.949455;405;-0.12;-0.07;
;;;;0.3200000000000001;0.32;5.31;8,449;60.1;13,205.6;41.566277;44.949459;405;-0.12;-0.07;
;;;;0.3300000000000001;0.33;5.48;8,345;60.2;13,203.4;41.566277;44.949459;405;-0.12;-0.07;
;;;;0.3400000000000001;0.34;5.64;8,241;60.2;13,201.2;41.566273;44.949463;405;-0.12;-0.07;
;;;;0.3500000000000001;0.35;5.81;8,310;60.3;13,199;41.566273;44.949467;405;-0.12;-0.08;
;;;;0.3600000000000002;0.36;5.98;8,379;60.3;13,196.8;41.566273;44.949467;405;-0.13;-0.08;
;;;;0.3700000000000002;0.37;6.15;8,345;60.3;13,194.6;41.566273;44.949467;405;-0.13;-0.08;
;;;;0.3800000000000002;0.38;6.31;8,311;60.3;13,192.4;41.566273;44.949467;405;-0.13;-0.08;
;;;;0.3900000000000002;0.39;6.48;8,251;60.3;13,190.2;41.566273;44.949467;405;-0.13;-0.08;
;;;;0.4000000000000002;0.4;6.65;8,191;60.3;13,188;41.566273;44.949467;405;-0.13;-0.08;
;;;;0.4100000000000002;0.41;6.82;8,262;60.3;13,180.8;41.566269;44.949471;405;-0.13;-0.08;
;;;;0.4200000000000002;0.42;6.98;8,333;60.3;13,173.6;41.566269;44.949474;405;-0.13;-0.08;
;;;;0.4300000000000002;0.43;7.15;8,343;60.4;13,166.4;41.566265;44.949478;405;-0.14;-0.08;
;;;;0.4400000000000002;0.44;7.32;8,353;60.4;13,159.2;41.566265;44.949482;405;-0.14;-0.08;
;;;;0.4500000000000002;0.45;7.49;8,396;60.4;13,152;41.566261;44.949486;405;-0.14;-0.08;
;;;;0.4600000000000002;0.46;7.66;8,440;60.4;13,144.8;41.566261;44.949482;405;-0.14;-0.08;
;;;;0.4700000000000003;0.47;7.82;8,371;60.5;13,137.6;41.566261;44.949482;405;-0.14;-0.08;
;;;;0.4800000000000003;0.48;7.99;8,302;60.5;13,130.4;41.566261;44.949482;405;-0.15;-0.08;
;;;;0.4900000000000003;0.49;8.16;8,371;60.6;13,123.2;41.566261;44.949482;405;-0.15;-0.08;
;;;;0.5000000000000002;0.5;8.33;8,440;60.6;13,116;41.566261;44.949482;405;-0.15;-0.08;
;;;;0.5100000000000002;0.51;8.5;8,416;60.6;13,108.6;41.566257;44.949486;405;-0.15;-0.08;
;;;;0.5200000000000002;0.52;8.66;8,391;60.6;13,101.2;41.566257;44.94949;405;-0.15;-0.08;
;;;;0.5300000000000002;0.53;8.83;8,380;60.7;13,093.8;41.566257;44.949493;405;-0.14;-0.07;
;;;;0.5400000000000003;0.54;9;8,370;60.7;13,086.4;41.566254;44.949497;405;-0.14;-0.07;
;;;;0.5500000000000003;0.55;9.17;8,355;60.7;13,079;41.566254;44.949497;405;-0.14;-0.07;
;;;;0.5600000000000003;0.5600000000000001;9.34;8,340;60.7;13,071.6;41.566254;44.949497;405;-0.14;-0.07;
;;;;0.5700000000000003;0.57;9.51;8,330;60.7;13,064.2;41.56625;44.949497;405;-0.14;-0.07;
;;;;0.5800000000000003;0.58;9.68;8,320;60.8;13,056.8;41.56625;44.949497;405;-0.13;-0.06;
;;;;0.5900000000000003;0.59;9.84;8,424;60.8;13,049.4;41.56625;44.949497;405;-0.13;-0.06;
;;;;0.6000000000000003;0.6;10.01;8,529;60.8;13,042;41.56625;44.949497;405;-0.13;-0.06;
;;;;0.6100000000000003;0.61;10.18;8,432;60.8;13,035.5;41.56625;44.949501;405;-0.13;-0.06;
;;;;0.6200000000000003;0.62;10.35;8,335;60.8;13,029;41.566246;44.949505;405;-0.12;-0.06;
;;;;0.6300000000000003;0.63;10.52;8,370;60.9;13,022.5;41.566246;44.949509;405;-0.12;-0.06;
;;;;0.6400000000000003;0.64;10.69;8,406;60.9;13,016;41.566242;44.949512;405;-0.11;-0.06;
;;;;0.6500000000000004;0.65;10.86;8,457;60.9;13,009.5;41.566242;44.949512;405;-0.11;-0.06;
;;;;0.6600000000000004;0.66;11.03;8,508;60.9;13,003;41.566242;44.949512;405;-0.11;-0.06;
;;;;0.6700000000000004;0.67;11.2;8,442;61;12,996.5;41.566242;44.949512;405;-0.1;-0.06;
;;;;0.6800000000000004;0.68;11.37;8,377;61;12,990;41.566242;44.949512;405;-0.1;-0.06;
;;;;0.6900000000000004;0.6899999999999999;11.54;8,394;61.1;12,983.5;41.566242;44.949512;405;-0.09;-0.06;
;;;;0.7000000000000004;0.7;11.71;8,410;61.1;12,977;41.566242;44.949512;405;-0.09;-0.06;
;;;;0.7100000000000004;0.71;11.88;8,380;61.1;12,972.6;41.566238;44.949516;405;-0.09;-0.06;
;;;;0.7200000000000004;0.72;12.04;8,351;61.2;12,968.2;41.566238;44.94952;405;-0.08;-0.06;
;;;;0.7300000000000004;0.73;12.21;8,422;61.2;12,963.8;41.566235;44.949524;405;-0.08;-0.07;
;;;;0.7400000000000004;0.74;12.38;8,492;61.3;12,959.4;41.566235;44.949528;405;-0.08;-0.07;
;;;;0.7500000000000004;0.75;12.56;8,470;61.3;12,955;41.566231;44.949532;405;-0.08;-0.07;
;;;;0.7600000000000005;0.76;12.73;8,449;61.3;12,950.6;41.566231;44.949532;405;-0.07;-0.07;
;;;;0.7700000000000005;0.77;12.9;8,428;61.3;12,946.2;41.566231;44.949528;405;-0.07;-0.07;
;;;;0.7800000000000005;0.78;13.07;8,408;61.2;12,941.8;41.566231;44.949528;405;-0.07;-0.08;
;;;;0.7900000000000005;0.79;13.24;8,408;61.2;12,937.4;41.566231;44.949528;405;-0.06;-0.08;
;;;;0.8000000000000005;0.8;13.41;8,408;61.2;12,933;41.566231;44.949528;405;-0.06;-0.08;
;;;;0.8100000000000005;0.8100000000000001;13.58;8,434;61.2;12,927.2;41.566231;44.949532;405;-0.06;-0.08;
;;;;0.8200000000000005;0.82;13.75;8,460;61.2;12,921.4;41.566227;44.949535;405;-0.05;-0.08;
;;;;0.8300000000000005;0.83;13.92;8,484;61.2;12,915.6;41.566227;44.949539;405;-0.05;-0.08;
;;;;0.8400000000000005;0.84;14.09;8,508;61.2;12,909.8;41.566227;44.949543;405;-0.05;-0.08;
;;;;0.8500000000000005;0.85;14.26;8,499;61.2;12,904;41.566223;44.949547;405;-0.04;-0.08;
;;;;0.8600000000000005;0.86;14.43;8,490;61.2;12,898.2;41.566223;44.949543;405;-0.04;-0.07;
;;;;0.8700000000000006;0.87;14.6;8,436;61.3;12,892.4;41.566223;44.949543;405;-0.04;-0.07;
;;;;0.8800000000000006;0.88;14.77;8,382;61.3;12,886.6;41.566223;44.949543;405;-0.04;-0.07;
;;;;0.8900000000000006;0.89;14.94;8,450;61.4;12,880.8;41.566223;44.949543;405;-0.03;-0.07;
;;;;0.9000000000000006;0.9;15.11;8,519;61.4;12,875;41.566223;44.949543;405;-0.03;-0.07;
;;;;0.9100000000000006;0.91;15.28;8,502;61.5;12,873.2;41.566219;44.949547;405;-0.03;-0.07;
;;;;0.9200000000000006;0.92;15.45;8,486;61.5;12,871.4;41.566219;44.949551;405;-0.02;-0.07;
;;;;0.9300000000000006;0.93;15.62;8,448;61.6;12,869.6;41.566219;44.949554;405;-0.02;-0.06;
;;;;0.9400000000000006;0.9399999999999999;15.79;8,411;61.6;12,867.8;41.566216;44.949558;405;-0.01;-0.06;
;;;;0.9500000000000006;0.95;15.96;8,488;61.7;12,866;41.566216;44.949562;405;-0.01;-0.06;
;;;;0.9600000000000006;0.96;16.13;8,566;61.7;12,864.2;41.566216;44.949562;405;0;-0.06;
;;;;0.9700000000000006;0.97;16.3;8,528;61.8;12,862.4;41.566212;44.949562;405;0;-0.06;
;;;;0.9800000000000006;0.98;16.48;8,491;61.8;12,860.6;41.566212;44.949562;405;0;-0.05;
;;;;0.9900000000000007;0.99;16.65;8,444;61.9;12,858.8;41.566212;44.949562;405;0;-0.05;
;;;;1.000000000000001;1;16.82;8,398;61.9;12,857;41.566212;44.949562;405;0.01;-0.05;
;;;;1.010000000000001;1.01;16.99;8,468;61.9;12,858.8;41.566212;44.949566;405;0.01;-0.04;
;;;;1.020000000000001;1.02;17.16;8,537;61.9;12,860.6;41.566208;44.949566;405;0.01;-0.04;
;;;;1.030000000000001;1.03;17.34;8,538;61.9;12,862.4;41.566208;44.94957;405;0.01;-0.04;
;;;;1.040000000000001;1.04;17.51;8,538;61.9;12,864.2;41.566204;44.949574;405;0.01;-0.03;
;;;;1.050000000000001;1.05;17.68;8,505;61.9;12,866;41.566204;44.949577;405;0.02;-0.02;
;;;;1.060000000000001;1.06;17.85;8,472;61.9;12,867.8;41.566204;44.949577;405;0.02;-0.02;
;;;;1.070000000000001;1.07;18.02;8,526;61.9;12,869.6;41.566204;44.949577;405;0.02;-0.02;
;;;;1.080000000000001;1.08;18.2;8,580;61.9;12,871.4;41.566204;44.949577;405;0.02;-0.01;
;;;;1.090000000000001;1.09;18.37;8,530;61.9;12,873.2;41.566204;44.949577;405;0.02;0;
;;;;1.100000000000001;1.1;18.54;8,479;61.9;12,875;41.566204;44.949577;405;0.02;0;
;;;;1.110000000000001;1.11;18.71;8,490;61.9;12,874.7;41.5662;44.949581;404.9;0.02;0;
;;;;1.120000000000001;1.12;18.88;8,500;61.9;12,874.4;41.5662;44.949585;404.8;0.02;0;
;;;;1.130000000000001;1.13;19.05;8,538;61.9;12,874.1;41.566196;44.949585;404.7;0.02;0;
;;;;1.140000000000001;1.14;19.23;8,577;61.9;12,873.8;41.566196;44.949589;404.6;0.02;0;
;;;;1.150000000000001;1.15;19.4;8,568;61.9;12,873.5;41.566193;44.949593;404.5;0.02;0.01;
;;;;1.160000000000001;1.16;19.57;8,559;61.9;12,873.2;41.566193;44.949593;404.4;0.02;0.01;
;;;;1.170000000000001;1.17;19.74;8,548;61.9;12,872.9;41.566193;44.949593;404.3;0.02;0.01;
;;;;1.180000000000001;1.18;19.91;8,538;61.8;12,872.6;41.566193;44.949593;404.2;0.02;0.02;
;;;;1.190000000000001;1.19;20.09;8,511;61.8;12,872.3;41.566193;44.949593;404.1;0.02;0.02;
;;;;1.200000000000001;1.2;20.26;8,484;61.8;12,872;41.566193;44.949593;404;0.02;0.02;
;;;;1.210000000000001;1.21;20.43;8,526;61.8;12,873.6;41.566193;44.949596;404;0.02;0.02;
;;;;1.220000000000001;1.22;20.6;8,567;61.8;12,875.2;41.566189;44.9496;404;0.02;0.03;
;;;;1.230000000000001;1.23;20.77;8,526;61.8;12,876.8;41.566189;44.949604;404;0.02;0.03;
;;;;1.240000000000001;1.24;20.94;8,486;61.8;12,878.4;41.566185;44.949608;404;0.02;0.03;
;;;;1.250000000000001;1.25;21.12;8,500;61.8;12,880;41.566185;44.949612;404;0.02;0.04;
;;;;1.260000000000001;1.26;21.29;8,515;61.8;12,881.6;41.566185;44.949612;404;0.02;0.04;
;;;;1.270000000000001;1.27;21.46;8,496;61.8;12,883.2;41.566185;44.949608;404;0.02;0.04;
;;;;1.280000000000001;1.28;21.63;8,476;61.8;12,884.8;41.566185;44.949608;404;0.02;0.04;
;;;;1.290000000000001;1.29;21.8;8,495;61.8;12,886.4;41.566185;44.949608;404;0.02;0.05;
;;;;1.300000000000001;1.3;21.97;8,514;61.8;12,888;41.566181;44.949608;404;0.02;0.05;
;;;;1.310000000000001;1.31;22.15;8,499;61.8;12,890.4;41.566181;44.949612;404;0.02;0.05;
;;;;1.320000000000001;1.32;22.32;8,484;61.8;12,892.8;41.566181;44.949615;404;0.02;0.05;
;;;;1.330000000000001;1.33;22.49;8,482;61.7;12,895.2;41.566177;44.949619;404;0.01;0.05;
;;;;1.340000000000001;1.34;22.66;8,479;61.7;12,897.6;41.566177;44.949623;404;0.01;0.05;
;;;;1.350000000000001;1.35;22.83;8,484;61.7;12,900;41.566177;44.949623;404;0.01;0.04;
;;;;1.360000000000001;1.36;23;8,488;61.7;12,902.4;41.566177;44.949623;404;0;0.04;
;;;;1.370000000000001;1.37;23.17;8,482;61.7;12,904.8;41.566177;44.949623;404;0;0.04;
;;;;1.380000000000001;1.38;23.35;8,476;61.6;12,907.2;41.566174;44.949623;404;0;0.04;
;;;;1.390000000000001;1.39;23.52;8,476;61.6;12,909.6;41.566174;44.949623;404;0;0.04;
;;;;1.400000000000001;1.4;23.69;8,476;61.6;12,912;41.566174;44.949623;404;0;0.04;
;;;;1.410000000000001;1.41;23.86;8,471;61.5;12,912.5;41.566174;44.949627;404;0;0.04;
;;;;1.420000000000001;1.42;24.03;8,466;61.5;12,913;41.56617;44.949631;404;0;0.04;
;;;;1.430000000000001;1.43;24.2;8,463;61.4;12,913.5;41.56617;44.949635;404;0;0.05;
;;;;1.440000000000001;1.44;24.37;8,460;61.4;12,914;41.566166;44.949638;404;0;0.05;
;;;;1.450000000000001;1.45;24.54;8,456;61.3;12,914.5;41.566166;44.949642;404;0;0.05;
;;;;1.460000000000001;1.46;24.71;8,451;61.3;12,915;41.566166;44.949642;404;0;0.05;
;;;;1.470000000000001;1.47;24.88;8,450;61.3;12,915.5;41.566166;44.949642;404;0;0.05;
;;;;1.480000000000001;1.48;25.05;8,450;61.2;12,916;41.566166;44.949642;404;0;0.06;
;;;;1.490000000000001;1.49;25.22;8,452;61.2;12,916.5;41.566166;44.949642;404;0;0.06;
;;;;1.500000000000001;1.5;25.39;8,455;61.2;12,917;41.566166;44.949642;404;-0.01;0.06;
;;;;1.510000000000001;1.51;25.56;8,442;61.2;12,919;41.566162;44.949646;404;-0.01;0.06;
;;;;1.520000000000001;1.52;25.73;8,430;61.2;12,921;41.566162;44.949646;404;-0.01;0.05;
;;;;1.530000000000001;1.53;25.9;8,429;61.3;12,923;41.566158;44.94965;404;-0.02;0.05;
;;;;1.540000000000001;1.54;26.07;8,428;61.3;12,925;41.566158;44.949654;404;-0.02;0.05;
;;;;1.550000000000001;1.55;26.24;8,430;61.3;12,927;41.566154;44.949657;404;-0.02;0.04;
;;;;1.560000000000001;1.56;26.41;8,432;61.3;12,929;41.566154;44.949657;404;-0.02;0.04;
;;;;1.570000000000001;1.57;26.58;8,428;61.3;12,931;41.566154;44.949657;404;-0.02;0.04;
;;;;1.580000000000001;1.58;26.75;8,425;61.3;12,933;41.566154;44.949657;404;-0.03;0.04;
;;;;1.590000000000001;1.59;26.93;8,424;61.3;12,935;41.566154;44.949657;404;-0.03;0.03;
;;;;1.600000000000001;1.6;27.1;8,422;61.3;12,937;41.566154;44.949657;404;-0.03;0.03;
;;;;1.610000000000001;1.61;27.27;8,412;61.3;12,936.7;41.566154;44.949661;404;-0.03;0.03;
;;;;1.620000000000001;1.62;27.44;8,403;61.3;12,936.4;41.566151;44.949665;404;-0.04;0.03;
;;;;1.630000000000001;1.63;27.61;8,408;61.2;12,936.1;41.566151;44.949665;404;-0.04;0.04;
;;;;1.640000000000001;1.64;27.78;8,413;61.2;12,935.8;41.566147;44.949669;404;-0.04;0.04;
;;;;1.650000000000001;1.65;27.95;8,405;61.2;12,935.5;41.566147;44.949673;404;-0.04;0.04;
;;;;1.660000000000001;1.66;28.12;8,397;61.1;12,935.2;41.566147;44.949673;404;-0.05;0.04;
;;;;1.670000000000001;1.67;28.29;8,402;61.1;12,934.9;41.566147;44.949673;404;-0.05;0.04;
;;;;1.680000000000001;1.68;28.46;8,406;61;12,934.6;41.566147;44.949673;404;-0.05;0.05;
;;;;1.690000000000001;1.69;28.63;8,392;61;12,934.3;41.566147;44.949673;404;-0.06;0.05;
;;;;1.700000000000001;1.7;28.79;8,378;60.9;12,934;41.566147;44.949673;404;-0.06;0.05;
;;;;1.710000000000001;1.71;28.96;8,381;60.9;12,932.1;41.566143;44.949677;404;-0.06;0.05;
;;;;1.720000000000001;1.72;29.13;8,384;60.9;12,930.2;41.566143;44.94968;404;-0.06;0.05;
;;;;1.730000000000001;1.73;29.3;8,386;60.8;12,928.3;41.566139;44.949684;404;-0.07;0.05;
;;;;1.740000000000001;1.74;29.47;8,389;60.8;12,926.4;41.566139;44.949684;404;-0.07;0.05;
;;;;1.750000000000001;1.75;29.64;8,372;60.8;12,924.5;41.566135;44.949688;404;-0.07;0.04;
;;;;1.760000000000001;1.76;29.81;8,356;60.8;12,922.6;41.566135;44.949688;404;-0.07;0.04;
;;;;1.770000000000001;1.77;29.98;8,370;60.8;12,920.7;41.566135;44.949688;404;-0.07;0.04;
;;;;1.780000000000001;1.78;30.15;8,383;60.8;12,918.8;41.566135;44.949688;404;-0.08;0.04;
;;;;1.790000000000001;1.79;30.32;8,380;60.8;12,916.9;41.566135;44.949688;404;-0.08;0.04;
;;;;1.800000000000001;1.8;30.48;8,378;60.8;12,915;41.566135;44.949688;404;-0.08;0.04;
;;;;1.810000000000001;1.81;30.65;8,378;60.8;12,913.6;41.566132;44.949692;404;-0.08;0.04;
;;;;1.820000000000001;1.82;30.82;8,379;60.8;12,912.2;41.566132;44.949696;404;-0.08;0.04;
;;;;1.830000000000001;1.83;30.99;8,360;60.8;12,910.8;41.566128;44.949699;404;-0.09;0.04;
;;;;1.840000000000001;1.84;31.16;8,342;60.8;12,909.4;41.566128;44.949703;404;-0.09;0.04;
;;;;1.850000000000001;1.85;31.33;8,348;60.8;12,908;41.566128;44.949703;404;-0.09;0.04;
;;;;1.860000000000001;1.86;31.5;8,353;60.8;12,906.6;41.566124;44.949703;404;-0.09;0.05;
;;;;1.870000000000001;1.87;31.67;8,355;60.8;12,905.2;41.566124;44.949703;404;-0.09;0.05;
;;;;1.880000000000001;1.88;31.84;8,357;60.7;12,903.8;41.566124;44.949703;404;-0.1;0.05;
;;;;1.890000000000001;1.89;32;8,345;60.7;12,902.4;41.566124;44.949703;404;-0.1;0.05;
;;;;1.900000000000001;1.9;32.17;8,333;60.7;12,901;41.566124;44.949703;404;-0.1;0.05;
;;;;1.910000000000001;1.91;32.34;8,337;60.7;12,897.6;41.566124;44.949707;404;-0.1;0.05;
;;;;1.920000000000001;1.92;32.51;8,341;60.7;12,894.2;41.56612;44.949711;404;-0.1;0.05;
;;;;1.930000000000001;1.93;32.68;8,334;60.6;12,890.8;41.56612;44.949715;404;-0.1;0.05;
;;;;1.940000000000002;1.94;32.85;8,327;60.6;12,887.4;41.56612;44.949718;404;-0.1;0.05;
;;;;1.950000000000002;1.95;33.02;8,323;60.6;12,884;41.566116;44.949718;404;-0.1;0.06;
;;;;1.960000000000002;1.96;33.18;8,319;60.6;12,880.6;41.566116;44.949718;404;-0.1;0.06;
;;;;1.970000000000002;1.97;33.35;8,320;60.5;12,877.2;41.566116;44.949718;404;-0.1;0.06;
;;;;1.980000000000002;1.98;33.52;8,321;60.5;12,873.8;41.566116;44.949718;404;-0.1;0.06;
;;;;1.990000000000002;1.99;33.69;8,312;60.4;12,870.4;41.566116;44.949718;404;-0.1;0.06;
;;;;2.000000000000001;2;33.86;8,303;60.4;12,867;41.566116;44.949718;404;-0.1;0.06;
;;;;2.010000000000001;2.01;34.02;8,307;60.4;12,863.5;41.566113;44.949722;404;-0.1;0.06;
;;;;2.020000000000001;2.02;34.19;8,311;60.3;12,860;41.566113;44.949726;404;-0.1;0.06;
;;;;2.030000000000001;2.03;34.36;8,301;60.3;12,856.5;41.566109;44.94973;404;-0.1;0.06;
;;;;2.04;2.04;34.53;8,291;60.2;12,853;41.566109;44.949734;404;-0.1;0.06;
;;;;2.05;2.05;34.69;8,294;60.2;12,849.5;41.566109;44.949738;404;-0.1;0.06;
;;;;2.06;2.06;34.86;8,298;60.2;12,846;41.566109;44.949738;404;-0.11;0.05;
;;;;2.07;2.07;35.03;8,288;60.2;12,842.5;41.566105;44.949738;404;-0.11;0.05;
;;;;2.08;2.08;35.2;8,278;60.2;12,839;41.566105;44.949738;404;-0.11;0.05;
;;;;2.089999999999999;2.09;35.36;8,279;60.2;12,835.5;41.566105;44.949738;404;-0.11;0.05;
;;;;2.099999999999999;2.1;35.53;8,280;60.2;12,832;41.566105;44.949738;404;-0.11;0.05;
;;;;2.109999999999999;2.11;35.7;8,277;60.2;12,825.4;41.566105;44.949738;404;-0.11;0.05;
;;;;2.119999999999999;2.12;35.86;8,274;60.2;12,818.8;41.566105;44.949741;404;-0.12;0.05;
;;;;2.129999999999999;2.13;36.03;8,265;60.1;12,812.2;41.566101;44.949745;404;-0.12;0.05;
;;;;2.139999999999998;2.14;36.2;8,256;60.1;12,805.6;41.566101;44.949749;404;-0.12;0.05;
;;;;2.149999999999998;2.15;36.37;8,262;60.1;12,799;41.566097;44.949753;404;-0.12;0.06;
;;;;2.159999999999998;2.16;36.53;8,269;60.1;12,792.4;41.566097;44.949753;404;-0.13;0.06;
;;;;2.169999999999998;2.17;36.7;8,266;60.1;12,785.8;41.566097;44.949753;404;-0.13;0.06;
;;;;2.179999999999997;2.18;36.87;8,264;60;12,779.2;41.566097;44.949753;404;-0.13;0.06;
;;;;2.189999999999997;2.19;37.03;8,252;60;12,772.6;41.566097;44.949753;404;-0.14;0.06;
;;;;2.199999999999997;2.2;37.2;8,241;60;12,766;41.566097;44.949753;404;-0.14;0.06;
;;;;2.209999999999997;2.21;37.37;8,248;60;12,761;41.566097;44.949753;404;-0.14;0.06;
;;;;2.219999999999997;2.22;37.53;8,255;60;12,756;41.566093;44.949757;404;-0.14;0.06;
;;;;2.229999999999996;2.23;37.7;8,236;59.9;12,751;41.566093;44.94976;404;-0.15;0.06;
;;;;2.239999999999996;2.24;37.87;8,216;59.9;12,746;41.56609;44.949764;404;-0.15;0.06;
;;;;2.249999999999996;2.25;38.03;8,216;59.9;12,741;41.56609;44.949768;404;-0.15;0.06;
;;;;2.259999999999996;2.26;38.2;8,216;59.9;12,736;41.56609;44.949768;404;-0.15;0.06;
;;;;2.269999999999996;2.27;38.36;8,220;59.9;12,731;41.56609;44.949768;404;-0.15;0.06;
;;;;2.279999999999995;2.28;38.53;8,224;59.8;12,726;41.56609;44.949768;404;-0.16;0.06;
;;;;2.289999999999995;2.29;38.7;8,224;59.8;12,721;41.56609;44.949768;404;-0.16;0.06;
;;;;2.299999999999995;2.3;38.86;8,224;59.8;12,716;41.56609;44.949768;404;-0.16;0.06;
;;;;2.309999999999995;2.31;39.03;8,217;59.8;12,713.1;41.566086;44.949772;404;-0.16;0.06;
;;;;2.319999999999995;2.32;39.2;8,210;59.7;12,710.2;41.566086;44.949776;404;-0.16;0.06;
;;;;2.329999999999994;2.33;39.36;8,200;59.7;12,707.3;41.566082;44.94978;404;-0.17;0.06;
;;;;2.339999999999994;2.34;39.53;8,190;59.6;12,704.4;41.566082;44.949783;404;-0.17;0.06;
;;;;2.349999999999994;2.35;39.69;8,204;59.6;12,701.5;41.566082;44.949783;404;-0.17;0.06;
;;;;2.359999999999994;2.36;39.86;8,218;59.6;12,698.6;41.566082;44.949783;404;-0.17;0.05;
;;;;2.369999999999993;2.37;40.02;8,210;59.6;12,695.7;41.566082;44.949783;404;-0.17;0.05;
;;;;2.379999999999993;2.38;40.19;8,203;59.5;12,692.8;41.566082;44.949783;404;-0.18;0.05;
;;;;2.389999999999993;2.39;40.35;8,198;59.5;12,689.9;41.566082;44.949783;404;-0.18;0.05;
;;;;2.399999999999993;2.4;40.52;8,194;59.5;12,687;41.566078;44.949783;404;-0.18;0.05;
;;;;2.409999999999993;2.41;40.69;8,186;59.5;12,681.2;41.566078;44.949787;404;-0.18;0.05;
;;;;2.419999999999992;2.42;40.85;8,177;59.5;12,675.4;41.566078;44.949791;404;-0.19;0.05;
;;;;2.429999999999992;2.43;41.02;8,173;59.4;12,669.6;41.566074;44.949795;404;-0.19;0.05;
;;;;2.439999999999992;2.44;41.18;8,169;59.4;12,663.8;41.566074;44.949799;404;-0.2;0.05;
;;;;2.449999999999992;2.45;41.35;8,174;59.4;12,658;41.566071;44.949799;404;-0.2;0.05;
;;;;2.459999999999992;2.46;41.51;8,178;59.4;12,652.2;41.566071;44.949799;404;-0.2;0.05;
;;;;2.469999999999991;2.47;41.68;8,168;59.4;12,646.4;41.566071;44.949799;404;-0.21;0.05;
;;;;2.479999999999991;2.48;41.84;8,157;59.3;12,640.6;41.566071;44.949799;404;-0.21;0.05;
;;;;2.489999999999991;2.49;42.01;8,163;59.3;12,634.8;41.566071;44.949799;404;-0.22;0.05;
