"Format","AiM CSV File"
"Session","RIM B"
"Vehicle","RotaxMax"
"Racer","KharitonovIvan"
"Championship",""
"Comment",""
"Date","Tuesday, November 18, 2025"
"Time","5:03 PM"
"Sample Rate","20"
"Duration","346.995"
"Segment","Session"
"Beacon Markers","88.819","150.104","210.962","271.682","336.692","346.995"
"Segment Times","1:28.819","1:01.285","1:00.858","1:00.720","1:05.010","0:10.303"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Int Batt Voltage","RPM","Distance on GPS Speed"
"0.400","0.0846","22","0.0000","0.0000","42.7935","-103.3924","0.0000","404.5595","15.1000","0.1175","10000.0000","41.56616188","44.95066486","16.5000","-0.1481","0.0617","0.1002","0.5894","4.8594","7.7734","3.8620","0.0000","0.0131"
"0.450","0.0984","22","0.0000","0.0000","34.6571","63.2770","0.0000","404.5589","15.1000","0.1425","10000.0000","41.56616182","44.95066490","16.5000","-0.1482","0.0617","0.1004","0.5918","4.8633","7.7715","3.8620","0.0000","0.0144"
"0.500","0.1039","22","0.0000","0.0000","32.1637","167.5964","0.0000","404.5592","15.0850","0.1555","10000.0000","41.56616178","44.95066494","16.5000","-0.1483","0.0616","0.1004","0.5928","4.8672","7.7695","3.8620","0.0000","0.0158"
"0.550","0.0901","22","0.0000","0.0000","42.8373","126.4327","0.0000","404.5618","15.0350","0.1405","10000.0000","41.56616176","44.95066498","16.5000","-0.1484","0.0615","0.1004","0.5918","4.8730","7.7715","3.8620","0.0000","0.0172"
"0.600","0.0863","22","0.0000","0.0000","46.6562","105.7207","0.0000","404.5635","15.0000","0.1390","10000.0000","41.56616173","44.95066502","16.5000","-0.1483","0.0614","0.1003","0.5884","4.8750","7.7734","3.8620","0.0000","0.0184"
"0.650","0.1058","22","0.0000","0.0000","34.4809","132.7292","0.0000","404.5628","15.0000","0.1690","10000.0000","41.56616167","44.95066507","16.5000","-0.1481","0.0614","0.1003","0.5828","4.8750","7.7812","3.8620","0.0000","0.0198"
"0.700","0.1186","22","0.0000","0.0000","28.8760","112.7934","0.0000","404.5641","15.0000","0.1810","10000.0000","41.56616164","44.95066508","16.5000","-0.1479","0.0614","0.1001","0.5762","4.8711","7.7852","3.8620","0.0000","0.0213"
"0.750","0.1158","22","0.0000","0.0000","38.6021","-16.6794","0.0000","404.5701","15.0000","0.1510","10000.0000","41.56616165","44.95066504","16.5000","-0.1477","0.0614","0.0998","0.5698","4.8652","7.7891","3.8620","0.0000","0.0229"
"0.800","0.1258","22","0.0000","0.0000","41.6285","-102.9598","0.0000","404.5741","15.0000","0.1345","10000.0000","41.56616164","44.95066500","16.5000","-0.1477","0.0615","0.0998","0.5640","4.8574","7.7930","3.8620","0.0000","0.0246"
"0.850","0.1659","22","0.0000","0.0000","29.0223","-88.4581","0.0000","404.5734","15.0000","0.1495","10000.0000","41.56616159","44.95066496","16.5000","-0.1479","0.0614","0.1002","0.5601","4.8555","7.7969","3.8620","0.0000","0.0267"
"0.900","0.1819","22","0.0000","0.0000","20.0950","-50.3135","0.0000","404.5709","14.9850","0.1600","10000.0000","41.56616153","44.95066495","16.5000","-0.1484","0.0613","0.1007","0.5552","4.8555","7.8027","3.8620","0.0000","0.0291"
"0.950","0.1419","22","0.0000","0.0000","19.7521","42.9976","0.0000","404.5643","14.9350","0.1600","10000.0000","41.56616146","44.95066504","16.5000","-0.1487","0.0612","0.1012","0.5488","4.8633","7.8125","3.8620","0.0000","0.0313"
"1.000","0.1382","22","0.0000","0.0000","17.9108","111.8339","0.0000","404.5610","14.9000","0.1630","10000.0000","41.56616139","44.95066514","16.5000","-0.1489","0.0610","0.1016","0.5391","4.8828","7.8242","3.8620","0.0000","0.0333"
"1.050","0.2196","22","0.0000","0.0000","12.5734","123.5623","0.0000","404.5656","14.9000","0.1730","10000.0000","41.56616129","44.95066526","16.5000","-0.1486","0.0608","0.1016","0.5278","4.9082","7.8398","3.8620","0.0000","0.0358"
"1.100","0.2537","22","0.0000","0.0000","10.8952","102.6845","0.0000","404.5688","14.9000","0.1785","10000.0000","41.56616122","44.95066535","16.5000","-0.1478","0.0607","0.1010","0.5142","4.9414","7.8555","3.8620","0.0000","0.0391"
"1.150","0.1778","22","0.0000","0.0000","17.7553","5.7257","0.0000","404.5688","14.9000","0.1735","10000.0000","41.56616122","44.95066535","16.5000","-0.1465","0.0610","0.0995","0.5020","4.9707","7.8691","3.8620","0.0000","0.0421"
"1.200","0.1356","22","0.0000","0.0000","21.9370","-53.9999","0.0000","404.5706","14.9000","0.1745","10000.0000","41.56616122","44.95066534","16.5000","-0.1451","0.0615","0.0975","0.4961","4.9922","7.8789","3.8620","0.0000","0.0443"
"1.250","0.1718","22","0.0000","0.0000","19.8690","-26.8479","0.0000","404.5766","14.9000","0.1895","10000.0000","41.56616124","44.95066530","16.5000","-0.1439","0.0621","0.0960","0.4996","4.9922","7.8730","3.8620","0.0000","0.0465"
"1.300","0.1797","22","0.0000","0.0000","23.2045","7.9775","0.0000","404.5816","14.9000","0.1880","10000.0000","41.56616124","44.95066528","16.5000","-0.1432","0.0625","0.0955","0.5176","4.9805","7.8555","3.8620","0.0000","0.0489"
"1.350","0.1213","22","0.0000","0.0000","39.1482","60.7073","0.0000","404.5842","14.9000","0.1480","10000.0000","41.56616122","44.95066532","16.5000","-0.1434","0.0626","0.0960","0.5615","4.9531","7.8281","3.8620","0.0000","0.0510"
"1.400","0.1081","22","0.0000","0.0000","43.2122","107.4497","0.0000","404.5839","14.9000","0.1305","10000.0000","41.56616117","44.95066536","16.5000","-0.1445","0.0622","0.0974","0.5986","4.9258","7.8047","3.8620","0.0000","0.0526"
"1.450","0.2001","22","0.0000","0.0000","19.5572","140.2216","0.0000","404.5766","14.9000","0.1655","10000.0000","41.56616104","44.95066541","16.5000","-0.1459","0.0618","0.0992","0.6201","4.9023","7.7891","3.8620","0.0000","0.0548"
"1.500","0.2519","22","0.0000","0.0000","4.3944","142.5446","0.0000","404.5717","14.8850","0.1855","10000.0000","41.56616098","44.95066545","16.5000","-0.1469","0.0614","0.1008","0.6230","4.8848","7.7793","3.8620","0.0000","0.0580"
"1.550","0.2096","22","0.0000","0.0000","9.0469","73.8198","0.0000","404.5723","14.8350","0.1705","10000.0000","41.56616103","44.95066549","16.5000","-0.1475","0.0613","0.1021","0.6196","4.8789","7.7695","3.8620","0.0000","0.0612"
"1.600","0.1805","22","0.0000","0.0000","13.1972","16.4917","0.0000","404.5738","14.8000","0.1660","10000.0000","41.56616108","44.95066552","16.5000","-0.1476","0.0617","0.1022","0.6479","4.8867","7.7734","3.8620","0.0000","0.0639"
"1.650","0.1823","22","0.0000","0.0000","16.1760","-14.2439","0.0000","404.5771","14.8000","0.1860","10000.0000","41.56616111","44.95066552","16.5000","-0.1472","0.0624","0.1018","0.7996","4.9160","7.8086","3.8620","0.0000","0.0664"
"1.700","0.1755","22","0.0000","0.0000","16.7932","-45.0340","0.0000","404.5775","14.8000","0.1910","10000.0000","41.56616112","44.95066552","16.5000","-0.1466","0.0628","0.1011","1.1201","4.9531","7.8789","3.8620","0.0000","0.0689"
"1.750","0.1486","22","0.0000","0.0000","11.9001","-75.9512","0.0000","404.5708","14.8000","0.1610","10000.0000","41.56616105","44.95066552","16.5000","-0.1459","0.0620","0.1006","1.6641","4.9961","7.9922","3.8620","0.0000","0.0712"
"1.800","0.1332","22","0.0000","0.0000","9.0850","-64.7543","0.0000","404.5688","14.8000","0.1445","10000.0000","41.56616100","44.95066552","16.5000","-0.1454","0.0605","0.1003","2.1172","5.0273","8.0898","3.8620","0.0000","0.0731"
"1.850","0.1447","22","0.0000","0.0000","11.1184","44.7090","0.0000","404.5774","14.8000","0.1595","10000.0000","41.56616099","44.95066552","16.5000","-0.1451","0.0586","0.1002","2.4766","5.0469","8.1641","3.8620","0.0000","0.0751"
"1.900","0.1723","22","0.0000","0.0000","11.3988","97.2610","0.0000","404.5826","14.8000","0.1745","10000.0000","41.56616099","44.95066551","16.5000","-0.1451","0.0567","0.1001","2.6650","5.0469","8.2070","3.8620","0.0000","0.0773"
"1.950","0.2377","22","0.0000","0.0000","7.5887","17.0197","0.0000","404.5800","14.8000","0.1895","10000.0000","41.56616101","44.95066547","16.5000","-0.1453","0.0551","0.0999","2.7109","5.0430","8.2266","3.8620","0.0000","0.0801"
"2.000","0.2580","22","0.0000","0.0000","8.3137","-35.4697","0.0000","404.5789","14.7850","0.2000","10000.0000","41.56616102","44.95066545","16.5000","-0.1452","0.0538","0.0995","2.6572","5.0312","8.2188","3.8620","0.0000","0.0836"
"2.050","0.1732","22","0.0000","0.0000","19.6207","-23.2047","0.0000","404.5815","14.7350","0.2000","10000.0000","41.56616100","44.95066549","16.5000","-0.1448","0.0526","0.0988","2.5273","5.0117","8.1953","3.8620","0.0000","0.0865"
"2.100","0.1100","22","0.0000","0.0000","27.7809","-24.8070","0.0000","404.5852","14.7000","0.1925","10000.0000","41.56616099","44.95066551","16.5000","-0.1441","0.0516","0.0979","2.3193","4.9863","8.1641","3.8620","0.0000","0.0884"
"2.150","0.0972","22","0.0000","0.0000","28.5988","-58.7663","0.0000","404.5911","14.7000","0.1675","10000.0000","41.56616100","44.95066547","16.5000","-0.1429","0.0508","0.0966","2.0073","4.9473","8.0977","3.8620","0.0000","0.0899"
"2.200","0.1143","22","0.0000","0.0000","24.7815","-49.5875","0.0000","404.5925","14.7000","0.1575","10000.0000","41.56616100","44.95066545","16.5000","-0.1421","0.0504","0.0956","1.7295","4.9141","8.0391","3.8620","0.0000","0.0913"
"2.250","0.2012","22","0.0000","0.0000","10.1484","60.2467","0.0000","404.5833","14.7000","0.1825","10000.0000","41.56616095","44.95066549","16.5000","-0.1418","0.0500","0.0950","1.4673","4.8809","7.9785","3.8620","0.0000","0.0936"
"2.300","0.2422","22","0.0000","0.0000","0.5367","138.1333","0.0000","404.5768","14.7000","0.2015","10000.0000","41.56616092","44.95066552","16.5000","-0.1421","0.0500","0.0950","1.2500","4.8555","7.9219","3.8620","0.0000","0.0967"
"2.350","0.1761","22","0.0000","0.0000","2.6416","141.4757","0.0000","404.5768","14.7000","0.2065","10000.0000","41.56616092","44.95066552","16.5000","-0.1433","0.0499","0.0958","1.0947","4.8320","7.8711","3.8620","0.0000","0.0996"
"2.400","0.1224","22","0.0000","0.0000","5.0260","101.2344","0.0000","404.5785","14.7000","0.1995","10000.0000","41.56616092","44.95066551","16.5000","-0.1447","0.0496","0.0969","1.0542","4.8281","7.8535","3.8620","0.0000","0.1017"
"2.450","0.0978","22","0.0000","0.0000","8.0626","-40.7019","0.0000","404.5845","14.7000","0.1645","10000.0000","41.56616093","44.95066547","16.5000","-0.1462","0.0492","0.0979","1.0557","4.8281","7.8516","3.8620","0.0000","0.1032"
"2.500","0.0846","22","0.0000","0.0000","10.9780","-126.1302","0.0000","404.5887","14.7000","0.1490","10000.0000","41.56616094","44.95066544","16.5000","-0.1476","0.0486","0.0988","1.0625","4.8281","7.8555","3.8620","0.0000","0.1045"
"2.550","0.0984","22","0.0000","0.0000","13.6104","-79.7063","0.0000","404.5887","14.7000","0.1790","10000.0000","41.56616094","44.95066544","16.5000","-0.1483","0.0481","0.0992","1.0498","4.8320","7.8555","3.8620","0.0000","0.1057"
"2.600","0.1089","22","0.0000","0.0000","15.6786","-19.8154","0.0000","404.5895","14.7000","0.1985","10000.0000","41.56616094","44.95066545","16.5000","-0.1487","0.0478","0.0994","1.0215","4.8359","7.8555","3.8620","0.0000","0.1072"
"2.650","0.1118","22","0.0000","0.0000","16.4299","71.4986","0.0000","404.5921","14.7000","0.1935","10000.0000","41.56616091","44.95066549","16.5000","-0.1486","0.0476","0.0992","0.9775","4.8398","7.8496","3.8620","0.0000","0.1087"
"2.700","0.1061","22","0.0000","0.0000","17.7961","105.7838","0.0000","404.5932","14.6850","0.1900","10000.0000","41.56616091","44.95066551","16.5000","-0.1482","0.0474","0.0990","0.9224","4.8438","7.8438","3.8620","0.0000","0.1102"
"2.750","0.0804","22","0.0000","0.0000","20.5969","7.0019","0.0000","404.5905","14.6350","0.1900","10000.0000","41.56616093","44.95066547","16.5000","-0.1476","0.0472","0.0986","0.8608","4.8477","7.8340","3.8620","0.0000","0.1115"
"2.800","0.0606","22","0.0000","0.0000","18.3583","-75.3056","0.0000","404.5895","14.6000","0.1840","10000.0000","41.56616094","44.95066545","16.5000","-0.1470","0.0471","0.0982","0.7983","4.8477","7.8203","3.8620","0.0000","0.1125"
"2.850","0.0549","22","0.0000","0.0000","4.3613","-119.1728","0.0000","404.5921","14.6000","0.1640","10000.0000","41.56616091","44.95066549","16.5000","-0.1462","0.0471","0.0978","0.7405","4.8438","7.8105","3.8620","0.0000","0.1133"
"2.900","0.0635","22","0.0000","0.0000","-2.7969","-103.8160","0.0000","404.5948","14.6000","0.1590","10000.0000","41.56616089","44.95066553","16.5000","-0.1456","0.0471","0.0975","0.6812","4.8418","7.7949","3.8620","0.0000","0.1141"
"2.950","0.1054","22","0.0000","0.0000","6.0021","49.7298","0.0000","404.5974","14.6000","0.1890","10000.0000","41.56616087","44.95066558","16.5000","-0.1453","0.0471","0.0973","0.6436","4.8398","7.7852","3.8620","0.0000","0.1153"
"3.000","0.1340","22","0.0000","0.0000","11.5972","148.2588","0.0000","404.5982","14.6000","0.2025","10000.0000","41.56616085","44.95066561","16.5000","-0.1451","0.0471","0.0972","0.6152","4.8359","7.7793","3.8620","0.0000","0.1169"
"3.050","0.1315","22","0.0000","0.0000","9.7165","118.4152","0.0000","404.5949","14.6000","0.1775","10000.0000","41.56616081","44.95066561","16.5000","-0.1451","0.0471","0.0974","0.5947","4.8398","7.7773","3.8620","0.0000","0.1188"
"3.100","0.1265","22","0.0000","0.0000","9.0621","71.6137","0.0000","404.5916","14.6000","0.1600","10000.0000","41.56616078","44.95066561","16.5000","-0.1454","0.0471","0.0974","0.5894","4.8477","7.7773","3.8620","0.0000","0.1206"
"3.150","0.1156","22","0.0000","0.0000","11.2691","-14.7560","0.0000","404.5883","14.6000","0.1600","10000.0000","41.56616075","44.95066561","16.5000","-0.1456","0.0471","0.0974","0.6084","4.8535","7.7891","3.8620","1.0000","0.1223"
"3.200","0.1071","22","0.0000","0.0000","11.7075","-59.4145","0.0000","404.5860","14.6000","0.1585","10000.0000","41.56616072","44.95066561","16.5000","-0.1460","0.0471","0.0969","0.6538","4.8633","7.8047","3.8620","2160.8948","0.1238"
"3.250","0.1040","22","0.0000","0.0000","8.0187","-6.7470","0.0000","404.5860","14.6000","0.1535","10000.0000","41.56616072","44.95066561","16.5000","-0.1448","0.0466","0.0962","0.7424","4.8730","7.8301","3.8620","2303.0000","0.1253"
"3.300","0.0942","22","0.0000","0.0000","4.6267","12.0971","0.0000","404.5860","14.6000","0.1500","10000.0000","41.56616072","44.95066561","16.5000","-0.1418","0.0453","0.0963","0.8667","4.8789","7.8555","3.8620","13350.0000","0.1267"
"3.350","0.0687","22","0.0000","0.0000","1.9274","-47.9797","0.0000","404.5860","14.6000","0.1500","10000.0000","41.56616072","44.95066561","16.5000","-0.1388","0.0437","0.0970","1.0085","4.8828","7.8848","3.8620","5354.6001","0.1278"
"3.400","0.0635","22","0.0000","0.0000","-0.5903","-56.9251","0.0000","404.5860","14.5850","0.1560","10000.0000","41.56616072","44.95066561","16.5000","-0.1370","0.0423","0.0979","1.1484","4.8867","7.9102","3.8620","1938.2858","0.1287"
"3.450","0.1054","22","0.0000","0.0000","-2.6843","53.4366","0.0000","404.5860","14.5350","0.1760","10000.0000","41.56616072","44.95066561","16.5000","-0.1368","0.0414","0.0991","1.2754","4.8887","7.9395","3.8620","1191.0000","0.1299"
"3.500","0.1221","22","0.0000","0.0000","-4.3430","88.6044","0.0000","404.5850","14.5000","0.1810","10000.0000","41.56616071","44.95066561","16.5000","-0.1377","0.0409","0.1002","1.3916","4.8906","7.9648","3.8620","3986.6775","0.1315"
"3.550","0.0802","22","0.0000","0.0000","-4.9863","-51.6804","0.0000","404.5817","14.5000","0.1510","10000.0000","41.56616068","44.95066561","16.5000","-0.1387","0.0408","0.1005","1.4590","4.8945","7.9805","3.8618","4198.2002","0.1329"
"3.600","0.0509","22","0.0000","0.0000","-3.8056","-122.8798","0.0000","404.5793","14.5000","0.1345","10000.0000","41.56616066","44.95066561","16.5000","-0.1414","0.0414","0.0999","1.5029","4.8945","7.9863","3.8616","14567.5996","0.1338"
"3.650","0.0509","22","0.0000","0.0000","1.6310","-32.8798","0.0000","404.5793","14.5000","0.1495","10000.0000","41.56616066","44.95066561","16.5000","-0.1473","0.0432","0.0985","1.5371","4.8984","7.9922","3.8614","4268.0000","0.1345"
"3.700","0.0509","22","0.0000","0.0000","3.8056","3.1202","0.0000","404.5793","14.5000","0.1630","10000.0000","41.56616066","44.95066561","16.5000","-0.1572","0.0464","0.0963","1.6201","4.9102","8.0078","3.8612","4232.6665","0.1352"
"3.750","0.0509","22","0.0000","0.0000","-1.6310","-86.8798","0.0000","404.5793","14.5000","0.1730","10000.0000","41.56616066","44.95066561","16.5000","-0.1631","0.0482","0.0951","1.8047","4.9316","8.0547","3.8610","2517.0000","0.1360"
"3.800","0.0509","22","0.0000","0.0000","-3.8056","-122.8798","0.0000","404.5793","14.5000","0.1740","10000.0000","41.56616066","44.95066561","16.5000","-0.1639","0.0481","0.0950","2.1836","4.9727","8.1484","3.8608","3845.0000","0.1367"
"3.850","0.0509","22","0.0000","0.0000","1.6310","-32.8798","0.0000","404.5793","14.5000","0.1540","10000.0000","41.56616066","44.95066561","16.5000","-0.1588","0.0458","0.0955","3.0117","5.0547","8.3594","3.8606","1847.7000","0.1374"
"3.900","0.0595","22","0.0000","0.0000","2.3114","5.6757","0.0000","404.5791","14.5000","0.1385","10000.0000","41.56616064","44.95066559","16.5000","-0.1532","0.0436","0.0957","4.1152","5.1406","8.6289","3.8604","2195.2000","0.1381"
"3.950","0.0880","22","0.0000","0.0000","-8.1057","-75.8061","0.0000","404.5785","14.5000","0.1335","10000.0000","41.56616058","44.95066555","16.5000","-0.1492","0.0418","0.0953","5.6211","5.2422","8.9688","3.8602","2090.8000","0.1392"
"4.000","0.1416","22","0.0000","0.0000","-13.3499","-90.7948","0.0000","404.5786","14.5000","0.1420","10000.0000","41.56616052","44.95066555","16.5000","-0.1465","0.0395","0.0948","7.5059","5.3457","9.3750","3.8600","2304.1035","0.1407"
"4.050","0.2535","22","0.0000","0.0000","-6.5243","49.3666","0.0000","404.5806","14.5000","0.1820","10000.0000","41.56616045","44.95066563","16.5000","-0.1437","0.0353","0.0952","9.6094","5.4414","9.8125","3.8598","2477.2500","0.1435"
"4.100","0.3480","22","0.0000","0.0000","-1.1264","148.7608","0.0000","404.5835","14.5000","0.2100","10000.0000","41.56616038","44.95066569","16.5000","-0.1384","0.0285","0.0964","11.7539","5.5078","10.2383","3.8596","2783.2727","0.1477"
"4.150","0.4018","22","0.0000","0.0000","0.9398","153.0310","0.0000","404.5888","14.5000","0.2100","10000.0000","41.56616034","44.95066569","16.5000","-0.1324","0.0198","0.0975","13.8438","5.5430","10.6484","3.8594","3417.8000","0.1529"
"4.200","0.4270","22","0.0000","0.0000","1.6727","149.3624","0.0000","404.5889","14.5000","0.2040","10000.0000","41.56616030","44.95066572","16.5000","-0.1307","0.0111","0.0981","15.9883","5.5234","11.0586","3.8592","4233.5791","0.1587"
"4.250","0.3855","22","0.0000","0.0000","-0.7056","127.1694","0.0000","404.5770","14.5000","0.1840","10000.0000","41.56616028","44.95066580","16.5000","-0.1371","-0.0001","0.0988","18.9219","5.4629","11.6523","3.8590","4631.0000","0.1643"
"4.300","0.3812","22","0.0000","0.0000","-3.0488","111.5295","0.0000","404.5667","14.5000","0.1700","10000.0000","41.56616024","44.95066589","16.5000","-0.1454","-0.0099","0.0995","21.6250","5.3945","12.2656","3.8589","5009.0000","0.1696"
"4.350","0.4638","22","0.0000","0.0000","-5.3102","111.1799","0.0000","404.5600","14.5000","0.1700","10000.0000","41.56616017","44.95066597","16.5000","-0.1506","-0.0191","0.0992","24.8594","5.2910","13.0352","3.8587","5343.6001","0.1755"
"4.400","0.5594","22","0.0000","0.0000","-6.2848","105.2369","0.0000","404.5583","14.5000","0.1640","10000.0000","41.56616015","44.95066606","16.5000","-0.1503","-0.0293","0.0973","29.2031","5.1523","14.0312","3.8585","5318.4346","0.1825"
"4.450","0.6850","22","0.0000","0.0000","-4.2569","86.2427","0.0000","404.5683","14.5000","0.1440","10000.0000","41.56616026","44.95066614","16.5000","-0.1418","-0.0490","0.0945","36.1875","4.9531","15.5312","3.8583","4896.2998","0.1912"
"4.500","0.7990","22","0.0000","0.0000","-2.8861","70.9320","0.0000","404.5737","14.4850","0.1315","10000.0000","41.56616034","44.95066625","16.5000","-0.1288","-0.0757","0.0946","42.3594","4.7852","16.8203","3.8581","4870.1763","0.2016"
"4.550","0.8856","22","0.0000","0.0000","-3.0485","64.2165","0.0000","404.5684","14.4350","0.1365","10000.0000","41.56616038","44.95066642","16.5000","-0.1147","-0.1102","0.0978","47.4375","4.6406","17.8750","3.8581","2728.0000","0.2132"
"4.600","0.9184","22","0.0000","0.0000","-3.6584","59.7586","0.0000","404.5629","14.4000","0.1385","10000.0000","41.56616041","44.95066658","16.5000","-0.1037","-0.1485","0.1044","50.1406","4.5391","18.4297","3.8583","3240.5652","0.2258"
"4.650","0.8254","22","0.0000","0.0000","-5.3122","60.5688","0.0000","404.5569","14.4000","0.1335","10000.0000","41.56616040","44.95066670","16.5000","-0.0981","-0.1942","0.1161","49.9062","4.4863","18.3906","3.8585","4835.4502","0.2378"
"4.700","0.7856","22","0.0000","0.0000","-5.8882","57.2354","0.0000","404.5559","14.4000","0.1330","10000.0000","41.56616043","44.95066681","16.5000","-0.0992","-0.2288","0.1278","46.8750","4.5156","17.7812","3.8587","5055.3335","0.2489"
"4.750","0.8700","22","0.0000","0.0000","-3.9495","44.2340","0.0000","404.5666","14.4000","0.1430","10000.0000","41.56616059","44.95066685","16.5000","-0.1038","-0.2570","0.1396","41.7031","4.6172","16.7734","3.8589","5286.2998","0.2605"
"4.800","0.9646","22","0.0019","0.0092","-2.4822","38.6206","0.0000","404.5706","14.4000","0.1470","10000.0000","41.56616071","44.95066694","16.5000","-0.1092","-0.2783","0.1497","35.5000","4.7773","15.5703","3.8591","5230.5000","0.2731"
"4.850","1.0831","22","0.0083","0.0398","-2.1149","50.2458","0.0000","404.5593","14.4000","0.1370","10000.0000","41.56616074","44.95066715","16.5000","-0.1134","-0.2933","0.1570","29.2344","4.9922","14.3828","3.8593","5688.7998","0.2874"
"4.900","1.2479","22","0.0144","0.0664","-1.8646","58.8283","0.0000","404.5518","14.4000","0.1300","10000.0000","41.56616079","44.95066738","16.5000","-0.1160","-0.3047","0.1619","23.5938","5.2383","13.3359","3.8595","5998.8857","0.3036"
"4.950","1.5208","22","0.0198","0.0834","-1.8876","60.3113","0.0000","404.5532","14.4000","0.1300","10000.0000","41.56616090","44.95066763","16.5000","-0.1185","-0.3141","0.1622","18.8828","5.5078","12.4961","3.8597","6325.1001","0.3228"
"5.000","1.7614","22","0.0190","0.1049","-1.7579","61.9689","0.0000","404.5563","14.4000","0.1300","10000.0000","41.56616101","44.95066790","16.5000","-0.1187","-0.3184","0.1584","15.0625","5.7891","11.8281","3.8599","6705.9546","0.3454"
"5.050","1.9266","22","0.0039","0.1369","-1.2720","64.0338","0.0000","404.5636","14.4000","0.1300","10000.0000","41.56616114","44.95066820","16.5000","-0.0979","-0.3125","0.1526","11.5625","6.1094","11.2344","3.8601","6743.0000","0.3712"
"5.100","2.1787","22","-0.0097","0.1648","-0.8993","63.6500","0.0000","404.5671","14.4000","0.1330","10000.0000","41.56616131","44.95066852","16.5000","-0.0657","-0.3036","0.1437","9.2891","6.3574","10.8867","3.8603","6968.7500","0.3997"
"5.150","2.6337","22","-0.0202","0.1834","-0.7906","57.5523","0.0000","404.5619","14.4000","0.1430","10000.0000","41.56616159","44.95066890","16.5000","-0.0317","-0.2979","0.1316","7.3711","6.5859","10.6250","3.8605","7054.5498","0.4331"
"5.200","3.0023","22","-0.0288","0.1989","-0.8144","52.6969","0.0000","404.5532","14.4000","0.1500","10000.0000","41.56616188","44.95066929","16.5000","0.0011","-0.2986","0.1135","5.2188","6.8477","10.4141","3.8607","7236.0000","0.4719"
"5.250","3.1694","22","-0.0331","0.2072","-1.1476","50.7406","0.0000","404.5367","14.4000","0.1500","10000.0000","41.56616219","44.95066972","16.5000","0.0184","-0.3052","0.0967","3.4473","7.0586","10.3203","3.8609","6956.3501","0.5149"
