Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,13051,995,0,0,901,1048,12874,0,41566092.48279084,44949766.15182018,4040
1,12787,978,0,0,872,1045,12821,0,41566084,44949781,4040
1,12510,962,0,0,852,1039,12799,0,41566076,44949794,4040
1,12197,945,0,0,838,1035,12675,0,41566061,44949821,4040
1,12259,933,0,0,833,1034,12475,0,41566048,44949848,4040
1,12234,922,0,0,829,1033,12200,0,41566036,44949874,4040
1,12494,908,0,0,826,1027,11961,0,41566026,44949901,4040
1,12489,896,0,0,826,1017,11656,0,41566016,44949929,4040
1,12419,889,0,0,829,1018,11327,0,41566010,44949958,4040
1,12389,883,0,0,842,1019,10945,0,41566003,44949986,4040
1,12297,877,0,0,850,1011,10580,0,41565998,44950016,4040
1,12417,869,0,0,825,1016,10280,0,41565993,44950045,4040
1,12229,867,0,0,832,1031,9903,0,41565991,44950075,4040
1,12432,862,0,0,836,1041,9542,0,41565991,44950103,4040
1,12698,843,0,0,816,1034,9159,0,41565991,44950131,4040
1,11727,828,0,0,816,1029,8914,0,41565991,44950161,4040
1,11156,821,0,0,850,1019,8685,0,41565993,44950190,4030
1,11029,809,0,0,836,1018,7970,0,41566000,44950216,4030
1,11265,807,0,0,836,998,7644,0,41566005,44950245,4030
1,11400,812,0,0,851,1001,7273,0,41566011,44950270,4030
1,11520,811,0,0,856,989,6727,0,41566020,44950295,4030
1,11529,813,0,0,866,989,6467,0,41566030,44950320,4030
1,11404,817,0,0,893,986,6131,0,41566040,44950343,4030
1,11363,823,0,0,928,985,5633,0,41566053,44950365,4030
1,11439,826,0,0,963,980,5257,0,41566065,44950386,4030
1,11489,832,0,0,991,979,4915,0,41566080,44950406,4020
1,11496,841,0,0,1024,978,4727,0,41566093,44950426,4020
1,11565,848,0,0,1051,982,4520,0,41566108,44950446,4020
1,11679,855,0,0,1059,981,4356,0,41566125,44950465,4020
1,11750,862,0,0,1071,986,4414,0,41566140,44950485,4020
1,11822,867,0,0,1071,986,4487,0,41566155,44950505,4020
1,11878,872,0,0,1068,985,4615,0,41566170,44950526,4020
1,12000,877,0,0,1062,985,4781,0,41566183,44950548,4020
1,11995,883,0,0,1051,984,4923,0,41566198,44950570,4020
1,12045,888,0,0,1035,988,5064,0,41566211,44950593,4010
1,12099,894,0,0,1025,987,5260,0,41566225,44950616,4010
1,12160,898,0,0,1010,990,5376,0,41566238,44950640,4010
1,12247,902,0,0,1004,986,5505,0,41566250,44950665,4010
1,12297,906,0,0,999,988,5575,0,41566263,44950690,4010
1,12360,911,0,0,996,985,5598,0,41566276,44950715,4010
1,12432,916,0,0,991,994,5627,0,41566288,44950740,4010
1,12492,921,0,0,989,1016,5637,0,41566301,44950765,4010
1,12541,922,0,0,982,1044,5616,0,41566315,44950790,4010
1,12133,909,0,0,971,1062,5619,0,41566326,44950815,4000
1,10729,886,0,0,954,1068,5599,0,41566340,44950841,4000
1,9405,862,0,0,935,1067,5599,0,41566353,44950866,4000
1,8116,837,0,0,914,1063,5558,0,41566365,44950891,4000
1,8024,813,0,0,899,1059,5514,0,41566378,44950915,4000
1,9325,792,0,0,886,1059,5437,0,41566390,44950936,4000
1,9889,772,0,0,877,1056,5283,0,41566401,44950958,4000
1,9768,750,0,0,879,1055,5071,0,41566415,44950978,4000
1,9603,730,0,0,879,1043,4759,0,41566428,44950998,4000
1,9432,712,0,0,870,1044,4417,0,41566443,44951015,4000
1,9286,697,0,0,880,1039,4083,0,41566456,44951030,4000
1,9168,683,0,0,873,1039,3676,0,41566471,44951043,4000
1,9172,667,0,0,863,1028,3253,0,41566486,44951055,3990
1,9408,655,0,0,858,1016,2895,0,41566501,44951065,3990
1,9430,646,0,0,862,1009,2455,0,41566518,44951073,3990
1,9457,643,0,0,848,1008,1866,0,41566533,44951078,3990
1,9386,641,0,0,853,1003,1558,0,41566550,44951085,3990
1,9253,636,0,0,860,1009,922,0,41566565,44951086,3990
1,9226,636,0,0,865,1009,314,0,41566581,44951086,3990
1,9202,634,0,0,867,1017,35731,0,41566598,44951085,3990
1,9075,626,0,0,873,1012,35158,0,41566613,44951080,3990
1,8998,622,0,0,874,1012,34561,0,41566630,44951073,3990
1,8891,618,0,0,866,1014,34005,0,41566645,44951065,3990
1,8823,613,0,0,871,1012,33503,0,41566658,44951055,3990
1,8783,607,0,0,869,1013,32985,0,41566671,44951043,3990
1,8762,603,0,0,870,1008,32434,0,41566682,44951030,3990
1,8659,598,0,0,873,1011,31904,0,41566694,44951016,3990
1,8631,595,0,0,881,1004,31322,0,41566704,44951000,3990
1,8487,592,0,0,880,999,30614,0,41566711,44950983,3990
1,8442,590,0,0,884,994,30156,0,41566719,44950966,3990
1,8465,593,0,0,886,996,29532,0,41566724,44950946,3990
1,8520,596,0,0,884,1000,28973,0,41566729,44950928,3990
1,8598,595,0,0,887,1003,28451,0,41566731,44950908,4000
1,8653,595,0,0,886,1002,27908,0,41566732,44950888,4000
1,8720,593,0,0,889,1002,27419,0,41566732,44950868,4000
1,8683,592,0,0,892,994,26886,0,41566732,44950848,4000
1,8661,592,0,0,900,992,26383,0,41566729,44950828,4000
1,8591,595,0,0,903,983,25806,0,41566726,44950808,4000
