Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,5091,370,0,0,968,1011,12774,0,41565856,44950220,4040
1,5092,364,0,0,966,1010,12582,0,41565851,44950230,4040
1,5070,360,0,0,964,1009,12310,0,41565846,44950240,4040
1,5025,357,0,0,961,1013,11943,0,41565841,44950251,4040
1,4951,353,0,0,958,1011,11519,0,41565840,44950261,4040
1,4948,347,0,0,956,998,11095,0,41565836,44950273,4040
1,4987,343,0,0,956,994,10658,0,41565835,44950285,4040
1,5002,347,0,0,953,994,10199,0,41565833,44950296,4040
1,5045,350,0,0,957,997,9685,0,41565833,44950308,4040
1,5073,349,0,0,959,992,8961,0,41565835,44950320,4040
1,5106,351,0,0,964,988,8363,0,41565836,44950331,4040
1,5071,355,0,0,965,987,7786,0,41565840,44950343,4040
1,5089,360,0,0,971,984,7282,0,41565843,44950353,4040
1,5126,364,0,0,976,989,6608,0,41565846,44950365,4040
1,5165,371,0,0,980,992,6167,0,41565851,44950375,4040
1,5101,374,0,0,981,999,5764,0,41565856,44950385,4040
1,5102,374,0,0,985,1001,5522,0,41565863,44950395,4040
1,5100,375,0,0,988,1002,5185,0,41565868,44950405,4040
1,5098,374,0,0,987,1002,4896,0,41565875,44950413,4040
1,5105,372,0,0,988,998,4783,0,41565881,44950423,4040
1,5119,373,0,0,989,999,4637,0,41565888,44950431,4040
1,5129,374,0,0,991,1002,4469,0,41565895,44950440,4040
1,5118,374,0,0,992,996,4357,0,41565901,44950448,4030
1,5127,372,0,0,993,998,4241,0,41565908,44950456,4030
1,5135,374,0,0,993,994,4109,0,41565915,44950465,4030
1,5138,377,0,0,993,1002,4011,0,41565923,44950473,4030
1,5142,376,0,0,991,994,3907,0,41565930,44950481,4030
1,5203,376,0,0,989,995,3913,0,41565938,44950490,4030
1,5228,378,0,0,988,996,3801,0,41565945,44950496,4030
1,5239,382,0,0,986,1003,3757,0,41565953,44950505,4030
1,5230,380,0,0,988,1008,3636,0,41565960,44950511,4030
1,5234,378,0,0,985,1016,3544,0,41565968,44950518,4030
1,5163,375,0,0,985,1022,3465,0,41565976,44950526,4030
1,5066,367,0,0,983,1028,3261,0,41565985,44950533,4020
1,4937,357,0,0,983,1017,3152,0,41565991,44950540,4020
1,4822,348,0,0,982,1023,2920,0,41566000,44950545,4020
1,4686,342,0,0,982,1027,2896,0,41566008,44950551,4020
1,4484,335,0,0,983,1027,2642,0,41566016,44950556,4020
1,4389,316,0,0,986,1026,2354,0,41566023,44950560,4020
1,4248,316,0,0,989,1029,2075,0,41566031,44950563,4020
1,4092,306,0,0,993,1029,1813,0,41566040,44950566,4020
1,3951,295,0,0,996,1025,1350,0,41566055,44950571,4020
1,3813,285,0,0,1000,1025,1350,0,41566055,44950571,4020
1,3646,277,0,0,1000,1026,1066,0,41566063,44950573,4010
1,3441,268,0,0,1001,1032,976,0,41566070,44950575,4010
1,3545,257,0,0,1002,1032,963,0,41566076,44950576,4010
1,3202,245,0,0,1002,1028,902,0,41566083,44950578,4010
1,2940,233,0,0,1002,1028,1090,0,41566088,44950580,4010
1,2725,224,0,0,1004,1034,1218,0,41566095,44950581,4010
1,2518,214,0,0,1003,1034,1130,0,41566100,44950583,4010
1,2318,199,0,0,1003,1031,1233,0,41566106,44950585,4010
1,2496,187,0,0,1002,1015,1363,0,41566111,44950586,4010
1,2205,179,0,0,1001,1013,1613,0,41566115,44950588,4010
1,2109,173,0,0,1001,1011,1851,0,41566120,44950591,4010
1,1947,171,0,0,1001,1011,2017,0,41566123,44950593,4010
1,1842,165,0,0,1001,1013,2172,0,41566128,44950595,4010
1,1779,160,0,0,1001,1009,2248,0,41566131,44950598,4010
1,1704,157,0,0,1001,1013,2254,0,41566135,44950600,4010
1,2103,152,0,0,1001,1011,2389,0,41566138,44950601,4010
1,2529,147,0,0,1000,1016,2550,0,41566143,44950605,4010
1,2218,143,0,0,1000,1012,2708,0,41566146,44950606,4010
1,1914,137,0,0,999,1014,2786,0,41566150,44950610,4010
1,1773,132,0,0,999,1006,2941,0,41566151,44950611,4010
1,1591,129,0,0,999,1011,3016,0,41566155,44950613,4010
1,2012,125,0,0,999,1006,3022,0,41566158,44950616,4010
1,2475,122,0,0,999,1007,3030,0,41566161,44950618,4010
1,2677,119,0,0,999,1000,2993,0,41566163,44950620,4010
1,3577,118,0,0,999,1000,2962,0,41566166,44950621,4010
1,3647,118,0,0,1000,1001,2933,0,41566168,44950623,4010
1,3592,118,0,0,1000,1005,2907,0,41566171,44950626,4010
1,3291,116,0,0,1000,1007,2912,0,41566173,44950628,4010
1,3040,114,0,0,1000,1007,2815,0,41566176,44950630,4010
1,2759,111,0,0,1000,1010,2832,0,41566180,44950631,4010
1,2479,108,0,0,1000,1014,3051,0,41566181,44950633,4010
1,2196,104,0,0,1000,1015,3146,0,41566183,44950635,4010
1,1940,97,0,0,1000,1014,3366,0,41566186,44950638,4010
1,1541,92,0,0,1000,1015,3526,0,41566188,44950640,4010
1,1697,87,0,0,1000,1020,3681,0,41566190,44950641,4010
1,1653,81,0,0,1000,1023,3903,0,41566191,44950643,4010
1,1810,72,0,0,999,1022,4138,0,41566193,44950646,4010
1,1854,64,0,0,999,1020,4222,0,41566195,44950648,4010
1,2495,56,0,0,999,1022,4345,0,41566196,44950650,4010
1,3165,49,0,0,999,1018,4449,0,41566196,44950651,4010
1,2865,41,0,0,999,1016,4470,0,41566198,44950653,4010
1,2703,34,0,0,999,1012,4609,0,41566198,44950653,4010
1,2545,30,0,0,999,1010,4606,0,41566200,44950655,4010
1,2325,25,0,0,999,1009,4570,0,41566200,44950655,4010
1,2527,21,0,0,999,1008,4716,0,41566200,44950656,4010
1,2417,19,0,0,999,1010,4801,0,41566201,44950656,4010
1,2261,15,0,0,999,1006,4878,0,41566201,44950656,4010
1,2133,11,0,0,999,1001,4698,0,41566201,44950658,4010
1,3410,10,0,0,999,1004,4505,0,41566201,44950658,4010
1,3672,11,0,0,999,1004,4743,0,41566201,44950658,4010
1,3255,6,0,0,999,1007,4702,0,41566201,44950658,4010
1,2989,6,0,0,999,1003,4375,0,41566201,44950658,4010
1,2780,4,0,0,1000,1003,4647,0,41566203,44950660,4010
1,2473,3,0,0,1000,1001,4386,0,41566203,44950660,4010
1,2258,2,0,0,1000,1001,4386,0,41566203,44950660,4010
1,2121,1,0,0,1000,1000,4386,0,41566203,44950660,4010
1,1955,1,0,0,1000,1000,4386,0,41566203,44950660,4010
1,1773,0,0,0,1000,1000,4386,0,41566203,44950660,4010
1,1630,0,0,0,1000,999,4386,0,41566201,44950660,4010
1,1488,1,0,0,1000,1000,4386,0,41566203,44950660,4010
1,1358,1,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1320,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1281,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1261,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1180,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1137,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1202,0,0,0,1000,998,4386,0,41566201,44950660,4010
1,1488,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1176,1,0,0,1000,999,4386,0,41566201,44950660,4010
1,1176,1,0,0,1000,1001,4386,0,41566201,44950660,4010
1,1176,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1176,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1176,0,0,0,1000,999,4386,0,41566201,44950660,4010
1,1176,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1176,1,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1176,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1176,0,0,0,1000,1000,4386,0,41566201,44950660,4010
1,1176,0,0,0,1000,999,4386,0,41566201,44950660,4010
1,1176,0,0,0,1000,996,4386,0,41566201,44950660,4010
1,1176,0,0,0,1000,998,4386,0,41566201,44950660,4010
1,0,2,0,0,1000,1000,4386,0,41566201,44950660,4010
1,0,3,0,0,1000,1002,4386,0,41566201,44950660,4010
1,0,1,0,0,1000,996,4386,0,41566201,44950660,4010
1,0,0,0,0,999,999,4386,0,41566201,44950660,4010
1,0,3,0,0,999,995,4386,0,41566201,44950660,4010
1,0,3,0,0,999,1004,4386,0,41566201,44950660,4010
1,0,3,0,0,999,1000,4386,0,41566201,44950660,4010
1,0,3,0,0,999,1005,11265,0,41566201,44950660,4010
1,0,0,0,0,1000,1000,11265,0,41566201,44950660,4010
1,0,0,0,0,1000,999,5447,0,41566201,44950660,4010
1,0,0,0,0,1000,997,5447,0,41566201,44950660,4010
1,0,0,0,0,1000,999,5447,0,41566201,44950660,4010
1,0,2,0,0,1000,1000,5447,0,41566201,44950660,4010
1,0,2,0,0,1000,1001,5447,0,41566201,44950660,4010
1,0,0,0,0,1000,1000,5447,0,41566201,44950660,4010
1,0,0,0,0,1000,998,5447,0,41566201,44950660,4010
1,0,0,0,0,1000,999,5447,0,41566201,44950660,4010
1,0,1,0,0,1000,1001,5447,0,41566201,44950660,4010
1,0,1,0,0,1000,1001,5447,0,41566201,44950660,4010
1,0,1,0,0,1000,1000,5447,0,41566201,44950660,4010
1,0,1,0,0,1000,1000,5447,0,41566201,44950660,4010
1,0,0,0,0,1000,1000,5447,0,41566201,44950660,4010
1,0,2,0,0,1000,1000,5447,0,41566201,44950660,4010
1,0,1,0,0,1000,1001,5447,0,41566201,44950660,4010
1,0,1,0,0,1000,1000,5447,0,41566201,44950660,4010
1,0,1,0,0,1000,1000,5447,0,41566201,44950660,4010
1,0,1,0,0,1000,1001,5447,0,41566201,44950661,4010
1,0,0,0,0,1000,1000,5447,0,41566201,44950661,4010
1,0,0,0,0,1000,1000,5447,0,41566201,44950661,4010
1,0,0,0,0,1000,999,5447,0,41566201,44950661,4010
1,0,0,0,0,1000,1000,5447,0,41566201,44950661,4010
1,0,0,0,0,1000,1000,5447,0,41566201,44950661,4010
1,0,0,0,0,1000,1000,5447,0,41566201,44950661,4010
1,0,0,0,0,1000,999,5447,0,41566201,44950661,4010
1,0,0,0,0,1000,997,5447,0,41566201,44950661,4010
1,0,1,0,0,1000,997,5447,0,41566201,44950661,4010
1,0,2,0,0,999,997,5447,0,41566201,44950661,4010
1,0,3,0,0,999,994,5447,0,41566201,44950661,4010
1,0,3,0,0,999,1002,5447,0,41566201,44950661,4010
1,0,6,0,0,999,1003,5447,0,41566201,44950661,4010
1,0,4,0,0,999,1006,5447,0,41566201,44950661,4010
1,0,0,0,0,1000,1000,5447,0,41566201,44950661,4010
1,0,0,0,0,1000,998,35956,0,41566201,44950661,4010
1,0,0,0,0,1000,997,35956,0,41566201,44950661,4010
1,0,1,0,0,1000,997,35956,0,41566201,44950661,4010
1,0,3,0,0,1000,1000,35956,0,41566201,44950661,4010
1,0,3,0,0,1000,1000,35956,0,41566201,44950661,4010
1,0,3,0,0,1000,1000,35956,0,41566201,44950661,4010
1,0,3,0,0,1000,1000,35956,0,41566201,44950661,4010
1,0,3,0,0,1000,1000,35956,0,41566201,44950661,4010
1,0,3,0,0,1000,1000,35956,0,41566201,44950661,4010
