Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,14587,1026,0,0,858,1010,12903,0,41566100.37235916,44949772.54066664,4040
1,15970,1022,0,0,828,1011,12833,0,41566093,44949787,4040
1,15690,1017,0,0,822,1018,12716,0,41566085,44949801,4040
1,13911,1014,0,0,829,1040,12488,0,41566070,44949829,4040
1,13661,1006,0,0,820,1051,12236,0,41566058,44949859,4040
1,13040,985,0,0,828,1065,12044,0,41566045,44949888,4040
1,12172,965,0,0,836,1056,11731,0,41566035,44949919,4040
1,11565,943,0,0,848,1053,11368,0,41566026,44949951,4030
1,11820,920,0,0,846,1046,11059,0,41566020,44949981,4030
1,11762,906,0,0,858,1032,10841,0,41566013,44950011,4030
1,11547,890,0,0,841,1034,10523,0,41566008,44950041,4030
1,11848,881,0,0,845,1046,10211,0,41566005,44950071,4030
1,12082,875,0,0,847,1048,9851,0,41566003,44950101,4030
1,12282,850,0,0,817,1044,9596,0,41566001,44950131,4030
1,11818,830,0,0,807,1016,9318,0,41566001,44950161,4030
1,12019,823,0,0,819,1007,9079,0,41566001,44950190,4030
1,11748,816,0,0,825,999,8505,0,41566005,44950218,4030
1,11734,817,0,0,819,991,8129,0,41566010,44950245,4030
1,11762,819,0,0,848,997,7859,0,41566015,44950271,4030
1,11753,821,0,0,860,995,7174,0,41566021,44950298,4020
1,11746,822,0,0,880,988,6779,0,41566031,44950323,4020
1,11636,823,0,0,881,984,6330,0,41566041,44950348,4020
1,11540,830,0,0,892,983,6017,0,41566051,44950371,4020
1,11621,837,0,0,911,987,5677,0,41566063,44950395,4020
1,11829,840,0,0,937,983,5351,0,41566076,44950416,4020
1,12087,846,0,0,964,982,5117,0,41566091,44950438,4020
1,11935,853,0,0,1006,982,4916,0,41566105,44950458,4020
1,11850,859,0,0,1042,982,4631,0,41566120,44950478,4020
1,11973,865,0,0,1066,986,4437,0,41566136,44950498,4020
1,12118,872,0,0,1077,994,4350,0,41566153,44950516,4010
1,12079,876,0,0,1080,986,4407,0,41566168,44950536,4010
1,12282,875,0,0,1073,984,4507,0,41566183,44950558,4010
1,12019,882,0,0,1059,977,4693,0,41566198,44950580,4010
1,12099,891,0,0,1043,988,4893,0,41566211,44950601,4010
1,12148,896,0,0,1031,987,5063,0,41566225,44950625,4010
1,12200,901,0,0,1022,988,5224,0,41566238,44950650,4010
1,12282,905,0,0,1014,987,5346,0,41566251,44950673,4010
1,12332,910,0,0,1015,985,5457,0,41566265,44950698,4010
1,12401,915,0,0,1013,986,5503,0,41566276,44950723,4010
1,12463,920,0,0,1001,990,5504,0,41566290,44950748,4010
1,12531,925,0,0,984,1012,5544,0,41566303,44950773,4010
1,12586,927,0,0,967,1040,5575,0,41566316,44950798,4000
1,12330,918,0,0,940,1065,5603,0,41566330,44950825,4000
1,10887,897,0,0,927,1072,5651,0,41566341,44950850,4000
1,9441,871,0,0,914,1067,5641,0,41566355,44950876,4000
1,8568,845,0,0,908,1062,5556,0,41566368,44950900,4000
1,8625,823,0,0,902,1067,5422,0,41566380,44950925,4000
1,8902,801,0,0,905,1069,5259,0,41566393,44950946,4000
1,8618,775,0,0,900,1071,5007,0,41566406,44950966,4000
1,8066,750,0,0,895,1061,4826,0,41566420,44950986,4000
1,7755,726,0,0,888,1058,4553,0,41566435,44951005,4000
1,7235,704,0,0,893,1042,4281,0,41566448,44951021,3990
1,8728,685,0,0,886,1026,3984,0,41566463,44951036,3990
1,9629,672,0,0,871,1021,3687,0,41566476,44951050,3990
1,9516,667,0,0,871,1010,3359,0,41566491,44951061,3990
1,9654,659,0,0,878,1023,2897,0,41566506,44951071,3990
1,9581,655,0,0,869,1017,2418,0,41566521,44951080,3990
1,9084,649,0,0,867,1031,2126,0,41566538,44951086,3990
1,8884,637,0,0,871,1013,1644,0,41566553,44951091,3990
1,8875,628,0,0,871,1006,1005,0,41566570,44951095,3990
1,8862,626,0,0,862,1001,488,0,41566586,44951096,3990
1,8837,630,0,0,864,1009,87,0,41566603,44951095,3990
1,8826,628,0,0,867,1013,35577,0,41566618,44951093,3990
1,8728,622,0,0,874,1012,35010,0,41566633,44951088,3990
1,8650,618,0,0,874,1010,34411,0,41566648,44951080,3990
1,8641,614,0,0,880,1005,33866,0,41566663,44951071,3990
1,8645,610,0,0,878,1004,33259,0,41566676,44951060,3990
1,8708,609,0,0,875,1004,32777,0,41566687,44951048,3990
1,8641,608,0,0,873,1001,32232,0,41566699,44951035,3990
1,8728,605,0,0,874,1006,31740,0,41566709,44951020,3990
1,8818,606,0,0,873,1004,31166,0,41566719,44951003,3990
1,8826,604,0,0,873,1008,30670,0,41566727,44950986,3990
1,8755,599,0,0,880,1006,30127,0,41566734,44950968,3990
1,8765,598,0,0,881,1007,29510,0,41566739,44950948,3990
1,8661,595,0,0,880,1013,28943,0,41566742,44950928,3990
1,8734,592,0,0,884,1009,28375,0,41566746,44950908,3990
1,8768,587,0,0,891,1015,27855,0,41566746,44950888,4000
1,8755,583,0,0,883,1000,27271,0,41566746,44950868,4000
1,8689,578,0,0,884,1006,26792,0,41566744,44950848,4000
1,8623,581,0,0,889,994,26206,0,41566741,44950828,4000
1,8729,584,0,0,891,991,25588,0,41566736,44950808,4000
1,8553,583,0,0,891,983,25121,0,41566731,44950790,4000
1,8507,591,0,0,904,982,24687,0,41566724,44950771,4000
1,8507,598,0,0,913,981,24009,0,41566716,44950755,4000
1,8723,602,0,0,923,977,23464,0,41566706,44950740,4000
1,8630,611,0,0,935,975,22977,0,41566696,44950725,4000
1,8655,621,0,0,948,982,22604,0,41566684,44950711,4000
1,8675,628,0,0,961,977,22192,0,41566672,44950698,4000
1,8746,634,0,0,973,980,21864,0,41566660,44950685,4000
1,8828,642,0,0,984,978,21574,0,41566646,44950673,4000
1,8940,650,0,0,991,979,21346,0,41566633,44950661,4000
1,9018,656,0,0,996,978,21248,0,41566620,44950651,4000
1,9131,665,0,0,999,977,21143,0,41566605,44950640,4000
1,9225,673,0,0,1003,981,21097,0,41566591,44950628,4000
1,9325,681,0,0,1007,979,21064,0,41566576,44950618,4000
1,9442,688,0,0,1013,979,21058,0,41566563,44950606,4000
1,9537,695,0,0,1024,978,21090,0,41566548,44950595,4000
1,9638,704,0,0,1033,979,21076,0,41566533,44950583,4000
1,9745,711,0,0,1043,981,21086,0,41566518,44950571,4000
1,9845,719,0,0,1057,983,21135,0,41566503,44950560,4000
1,9937,725,0,0,1062,980,21189,0,41566488,44950546,4000
1,10036,730,0,0,1068,983,21312,0,41566473,44950533,4000
1,10128,738,0,0,1077,981,21476,0,41566458,44950520,4000
1,10224,745,0,0,1082,983,21628,0,41566443,44950505,4000
1,10300,749,0,0,1081,980,21815,0,41566430,44950488,4010
1,10380,757,0,0,1086,981,22062,0,41566415,44950473,4010
1,10451,765,0,0,1089,985,22257,0,41566401,44950455,4010
1,10507,770,0,0,1091,984,22487,0,41566388,44950436,4010
1,10574,775,0,0,1103,986,22754,0,41566376,44950418,4010
1,10649,781,0,0,1103,985,22995,0,41566363,44950398,4010
1,10725,786,0,0,1117,992,23207,0,41566351,44950376,4010
1,10879,791,0,0,1128,994,23452,0,41566341,44950356,4010
1,10893,794,0,0,1137,994,23708,0,41566331,44950335,4010
1,11090,794,0,0,1133,993,23978,0,41566321,44950311,4010
1,11043,797,0,0,1149,993,24366,0,41566313,44950288,4010
1,11037,801,0,0,1148,998,24568,0,41566305,44950263,4010
1,11043,802,0,0,1140,995,24982,0,41566300,44950238,4010
1,11076,802,0,0,1135,993,25364,0,41566295,44950213,4010
1,11127,804,0,0,1132,992,25736,0,41566291,44950186,4010
1,11106,808,0,0,1130,996,26067,0,41566288,44950160,4010
1,11098,810,0,0,1122,990,26462,0,41566286,44950133,4010
1,11137,811,0,0,1131,992,26852,0,41566288,44950106,4010
1,11303,816,0,0,1137,990,27126,0,41566288,44950080,4010
1,11295,820,0,0,1139,994,27438,0,41566290,44950053,4020
1,11383,820,0,0,1136,994,27721,0,41566293,44950026,4020
1,11391,824,0,0,1135,992,28075,0,41566298,44950000,4020
1,11318,826,0,0,1127,994,28353,0,41566303,44949974,4020
1,11286,827,0,0,1117,993,28730,0,41566310,44949948,4020
1,11318,831,0,0,1103,994,29094,0,41566318,44949923,4020
1,11370,832,0,0,1084,994,29392,0,41566328,44949899,4020
1,11417,833,0,0,1070,990,29704,0,41566336,44949874,4020
1,11389,837,0,0,1053,992,29960,0,41566348,44949851,4020
1,11404,841,0,0,1033,992,30233,0,41566360,44949828,4020
1,11448,843,0,0,1026,992,30476,0,41566371,44949806,4020
1,11496,846,0,0,1021,991,30607,0,41566385,44949784,4020
1,11542,850,0,0,1015,991,30691,0,41566398,44949761,4020
1,11591,853,0,0,1011,991,30779,0,41566410,44949739,4020
1,11636,856,0,0,1013,990,30850,0,41566423,44949718,4020
1,11682,860,0,0,1010,990,30863,0,41566436,44949696,4020
1,11734,863,0,0,1010,990,30914,0,41566451,44949674,4030
1,11780,867,0,0,1011,991,30935,0,41566465,44949651,4030
1,11824,871,0,0,1010,992,30959,0,41566478,44949629,4030
1,11867,874,0,0,1011,992,30980,0,41566491,44949608,4030
1,11916,876,0,0,1009,989,31014,0,41566506,44949586,4030
1,11956,880,0,0,1009,992,31033,0,41566520,44949563,4030
1,11992,884,0,0,1005,994,31053,0,41566535,44949541,4030
1,12028,886,0,0,1006,995,31091,0,41566550,44949519,4030
1,12070,887,0,0,1004,991,31099,0,41566563,44949498,4030
1,12101,890,0,0,1006,991,31136,0,41566578,44949474,4030
1,12135,894,0,0,1004,992,31134,0,41566593,44949453,4030
1,12170,897,0,0,1006,1002,31153,0,41566608,44949431,4030
1,12210,899,0,0,1004,1024,31151,0,41566623,44949409,4030
1,12219,897,0,0,1006,1043,31173,0,41566638,44949386,4030
1,11909,881,0,0,1012,1064,31184,0,41566653,44949364,4030
1,11367,859,0,0,1019,1071,31201,0,41566667,44949341,4040
1,10632,836,0,0,1024,1077,31198,0,41566682,44949319,4040
1,10211,806,0,0,1034,1077,31220,0,41566697,44949299,4040
1,9379,780,0,0,1043,1070,31223,0,41566711,44949278,4040
1,8423,753,0,0,1056,1073,31265,0,41566724,44949258,4040
1,7743,728,0,0,1063,1064,31356,0,41566737,44949239,4040
1,7462,703,0,0,1073,1062,31455,0,41566752,44949223,4040
1,8261,680,0,0,1086,1059,31559,0,41566764,44949206,4040
1,8717,660,0,0,1091,1062,31708,0,41566777,44949189,4040
1,8534,638,0,0,1097,1060,31934,0,41566791,44949176,4040
1,8250,615,0,0,1103,1045,32284,0,41566804,44949163,4040
1,7893,594,0,0,1107,1033,32564,0,41566819,44949151,4040
1,7874,583,0,0,1104,1036,32910,0,41566832,44949143,4040
1,7824,575,0,0,1105,1042,33425,0,41566846,44949134,4040
1,7597,559,0,0,1101,1041,33860,0,41566859,44949128,4040
1,7489,542,0,0,1101,1035,34468,0,41566874,44949124,4040
1,7420,531,0,0,1099,1026,34979,0,41566887,44949123,4040
1,7230,518,0,0,1096,1023,35522,0,41566902,44949123,4040
1,7288,509,0,0,1098,1009,112,0,41566916,44949123,4040
1,7421,504,0,0,1102,1011,675,0,41566929,44949126,4040
1,7399,501,0,0,1106,995,1318,0,41566941,44949131,4040
1,7414,498,0,0,1106,992,1977,0,41566952,44949138,4040
1,7329,501,0,0,1105,988,2557,0,41566964,44949146,4040
1,7390,510,0,0,1101,988,3153,0,41566974,44949154,4030
1,7259,511,0,0,1091,987,3854,0,41566982,44949166,4030
1,7223,515,0,0,1083,978,4631,0,41566991,44949179,4040
1,7264,523,0,0,1082,984,5393,0,41566997,44949193,4030
1,7330,530,0,0,1080,981,5959,0,41567004,44949208,4030
1,7431,535,0,0,1080,985,6474,0,41567009,44949224,4030
1,7523,541,0,0,1082,984,6968,0,41567014,44949241,4030
1,7547,548,0,0,1082,988,7386,0,41567016,44949258,4030
1,7692,552,0,0,1082,990,7870,0,41567019,44949276,4030
1,7764,556,0,0,1084,990,8325,0,41567019,44949294,4030
1,7847,560,0,0,1085,987,8731,0,41567019,44949313,4030
1,7919,563,0,0,1087,981,9195,0,41567017,44949331,4030
1,8039,569,0,0,1087,979,9626,0,41567016,44949349,4030
1,8119,577,0,0,1090,981,10061,0,41567012,44949368,4030
1,8194,584,0,0,1089,981,10493,0,41567007,44949386,4030
1,8286,590,0,0,1084,981,10895,0,41567002,44949403,4030
1,8383,597,0,0,1079,976,11354,0,41566996,44949421,4030
1,8480,604,0,0,1075,975,11794,0,41566989,44949438,4030
1,8556,613,0,0,1063,974,12181,0,41566979,44949454,4020
1,8620,623,0,0,1054,973,12629,0,41566971,44949471,4020
1,8733,632,0,0,1048,974,12958,0,41566961,44949486,4020
1,8822,642,0,0,1042,973,13265,0,41566949,44949501,4020
1,8913,652,0,0,1033,975,13540,0,41566937,44949516,4020
1,9036,660,0,0,1029,976,13811,0,41566924,44949529,4020
1,9164,670,0,0,1025,975,13952,0,41566912,44949543,4020
