Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,13879,1023,0,0,872,1025,12919,0,41566097.20466802,44949769.97552093,4030
1,13856,1018,0,0,870,1045,12816,0,41566091,44949782,4030
1,13037,1005,0,0,866,1057,12650,0,41566083,44949796,4030
1,12096,985,0,0,870,1070,12459,0,41566070,44949824,4030
1,11406,963,0,0,869,1074,12236,0,41566058,44949853,4030
1,10808,937,0,0,862,1071,12003,0,41566046,44949883,4030
1,10932,908,0,0,848,1061,11795,0,41566036,44949911,4030
1,11111,886,0,0,853,1044,11586,0,41566026,44949939,4030
1,11630,866,0,0,848,1031,11314,0,41566018,44949968,4030
1,11518,851,0,0,858,1019,11072,0,41566011,44949994,4030
1,11838,846,0,0,858,1008,10754,0,41566006,44950023,4030
1,11990,839,0,0,843,1018,10407,0,41566003,44950051,4030
1,11811,837,0,0,838,1029,9985,0,41566001,44950080,4030
1,12104,831,0,0,832,1034,9723,0,41566000,44950106,4030
1,12320,814,0,0,819,1018,9384,0,41566000,44950135,4030
1,11522,803,0,0,820,1010,9156,0,41566000,44950163,4020
1,11612,805,0,0,841,998,8780,0,41566001,44950191,4020
1,11585,803,0,0,844,1005,8117,0,41566006,44950218,4020
1,11439,809,0,0,859,986,7773,0,41566011,44950243,4020
1,11476,817,0,0,866,991,7335,0,41566018,44950270,4020
1,11474,819,0,0,872,976,6911,0,41566026,44950295,4020
1,11500,826,0,0,883,982,6540,0,41566036,44950320,4010
1,11596,834,0,0,893,982,6160,0,41566046,44950343,4010
1,11723,841,0,0,907,986,5865,0,41566058,44950366,4010
1,11725,845,0,0,931,984,5622,0,41566071,44950390,4010
1,11718,851,0,0,956,983,5319,0,41566085,44950411,4010
1,11773,857,0,0,983,985,5041,0,41566098,44950433,4010
1,11878,863,0,0,1011,986,4811,0,41566113,44950453,4010
1,11921,868,0,0,1031,983,4648,0,41566128,44950475,4010
1,12065,872,0,0,1050,985,4578,0,41566143,44950495,4010
1,12229,880,0,0,1061,985,4552,0,41566158,44950515,4000
1,12118,885,0,0,1062,991,4560,0,41566173,44950536,4000
1,12381,888,0,0,1061,987,4629,0,41566190,44950558,4000
1,12145,893,0,0,1052,984,4771,0,41566203,44950580,4000
1,12180,897,0,0,1042,988,4906,0,41566218,44950603,4000
1,12242,904,0,0,1037,987,5082,0,41566231,44950625,4000
1,12302,908,0,0,1035,990,5200,0,41566246,44950650,4000
1,12394,911,0,0,1027,985,5272,0,41566260,44950673,4000
1,12430,916,0,0,1024,987,5393,0,41566273,44950698,4000
1,12502,921,0,0,1018,986,5432,0,41566286,44950723,4000
1,12578,926,0,0,1007,990,5505,0,41566298,44950748,4000
1,12626,931,0,0,992,1009,5573,0,41566311,44950773,4000
1,12674,934,0,0,974,1036,5619,0,41566325,44950800,3990
1,12427,927,0,0,952,1057,5659,0,41566338,44950825,3990
1,11714,907,0,0,929,1061,5672,0,41566350,44950851,3990
1,11370,884,0,0,908,1060,5684,0,41566363,44950878,3990
1,11078,863,0,0,888,1065,5645,0,41566375,44950903,3990
1,11072,842,0,0,875,1073,5539,0,41566388,44950926,3990
1,10542,817,0,0,872,1065,5393,0,41566401,44950950,3990
1,10311,789,0,0,868,1059,5171,0,41566415,44950971,3990
1,9873,768,0,0,868,1048,4914,0,41566428,44950991,3980
1,9528,751,0,0,874,1052,4599,0,41566441,44951010,3980
1,9282,732,0,0,876,1049,4185,0,41566456,44951026,3980
1,9071,714,0,0,874,1047,3809,0,41566471,44951041,3990
1,8983,696,0,0,877,1047,3477,0,41566488,44951055,3980
1,8858,680,0,0,870,1035,3072,0,41566503,44951066,3980
1,8743,663,0,0,869,1028,2669,0,41566520,44951076,3980
1,9205,652,0,0,863,1014,2238,0,41566535,44951085,3980
1,9270,645,0,0,862,1018,1794,0,41566551,44951090,3980
1,9118,639,0,0,860,1016,1337,0,41566568,44951095,3980
1,9033,634,0,0,867,1019,880,0,41566583,44951096,3980
1,8861,626,0,0,871,1015,266,0,41566600,44951096,3980
1,8833,620,0,0,879,1013,35739,0,41566616,44951095,3980
1,8800,615,0,0,878,1005,35111,0,41566631,44951090,3980
1,8626,610,0,0,875,1007,34586,0,41566646,44951083,3980
1,8668,609,0,0,871,1002,34045,0,41566661,44951076,3980
1,8655,608,0,0,871,1010,33521,0,41566674,44951066,3980
1,8655,605,0,0,864,1011,33018,0,41566686,44951055,3980
1,8676,602,0,0,869,1012,32529,0,41566699,44951043,3990
1,8643,595,0,0,874,1005,31948,0,41566709,44951028,3990
1,8614,591,0,0,876,998,31316,0,41566719,44951011,3990
1,8543,592,0,0,881,997,30690,0,41566727,44950995,3990
1,8592,593,0,0,893,995,30150,0,41566734,44950978,3990
1,8580,594,0,0,893,990,29467,0,41566739,44950958,3990
1,8494,597,0,0,892,990,28982,0,41566742,44950940,3990
1,8413,602,0,0,897,996,28434,0,41566746,44950920,3990
1,8543,605,0,0,893,1006,27849,0,41566747,44950900,3990
1,8703,604,0,0,887,1008,27431,0,41566747,44950880,3990
1,8827,600,0,0,883,1005,27053,0,41566746,44950858,3990
1,8850,597,0,0,887,998,26593,0,41566744,44950838,3990
1,8751,597,0,0,894,992,26039,0,41566741,44950818,3990
1,8745,598,0,0,899,985,25559,0,41566737,44950798,3990
1,8712,602,0,0,905,979,25052,0,41566731,44950780,3990
1,8693,609,0,0,915,979,24534,0,41566724,44950761,3990
1,8723,617,0,0,917,980,23964,0,41566716,44950745,3990
1,8811,624,0,0,919,983,23496,0,41566706,44950728,4000
1,8884,630,0,0,925,983,23190,0,41566696,44950711,4000
1,8949,637,0,0,930,981,22837,0,41566684,44950696,4000
1,8996,642,0,0,943,980,22491,0,41566672,44950681,4000
1,9041,649,0,0,957,978,22180,0,41566661,44950668,4000
1,9093,657,0,0,966,980,21814,0,41566648,44950655,4000
1,9139,665,0,0,974,979,21562,0,41566635,44950643,4000
1,9223,672,0,0,980,980,21354,0,41566621,44950631,4000
1,9313,680,0,0,981,981,21151,0,41566606,44950620,4000
1,9399,687,0,0,986,982,21098,0,41566591,44950608,4000
1,9496,693,0,0,992,982,21018,0,41566576,44950596,4000
1,9577,699,0,0,1003,981,20942,0,41566561,44950586,4000
1,9672,706,0,0,1017,980,20893,0,41566546,44950575,4000
1,9762,713,0,0,1032,983,20810,0,41566530,44950565,4000
1,9853,721,0,0,1046,984,20788,0,41566515,44950553,4000
1,9955,726,0,0,1061,986,20792,0,41566500,44950543,4010
1,10060,731,0,0,1070,983,20819,0,41566483,44950531,4010
1,10126,737,0,0,1088,983,20951,0,41566468,44950520,4010
1,10200,743,0,0,1098,983,21081,0,41566451,44950506,4010
1,10281,749,0,0,1103,984,21286,0,41566436,44950493,4010
1,10389,755,0,0,1107,983,21504,0,41566421,44950478,4010
1,10480,761,0,0,1108,985,21739,0,41566406,44950463,4010
1,10507,767,0,0,1103,988,22000,0,41566393,44950446,4010
1,10544,772,0,0,1104,987,22373,0,41566380,44950428,4010
1,10582,775,0,0,1113,987,22693,0,41566366,44950408,4010
1,10638,781,0,0,1113,986,22960,0,41566355,44950388,4010
1,10733,786,0,0,1134,998,23231,0,41566343,44950368,4010
1,10871,790,0,0,1134,999,23498,0,41566333,44950346,4010
1,10978,789,0,0,1150,1007,23777,0,41566323,44950325,4010
1,11070,788,0,0,1150,1003,24093,0,41566313,44950301,4010
1,11001,786,0,0,1165,1005,24453,0,41566306,44950276,4020
1,11171,783,0,0,1156,1002,24715,0,41566298,44950253,4020
1,11025,783,0,0,1164,1003,25257,0,41566293,44950228,4020
1,11088,782,0,0,1143,1003,25529,0,41566290,44950203,4020
1,10982,780,0,0,1127,996,26066,0,41566286,44950176,4020
1,10911,779,0,0,1111,996,26427,0,41566286,44950151,4020
1,10750,782,0,0,1091,984,26893,0,41566286,44950125,4020
1,10670,784,0,0,1083,992,27339,0,41566288,44950100,4020
1,10768,789,0,0,1083,986,27718,0,41566291,44950075,4020
1,10842,794,0,0,1090,993,27978,0,41566295,44950048,4020
1,10964,795,0,0,1092,989,28128,0,41566300,44950023,4020
1,10972,800,0,0,1097,991,28374,0,41566305,44949998,4020
1,11001,804,0,0,1092,992,28547,0,41566310,44949971,4020
1,11078,806,0,0,1088,986,28805,0,41566316,44949946,4020
1,11106,810,0,0,1085,989,29056,0,41566325,44949923,4020
1,11111,816,0,0,1085,992,29279,0,41566333,44949898,4020
1,11133,819,0,0,1090,992,29542,0,41566341,44949873,4020
1,11166,819,0,0,1079,994,29775,0,41566351,44949849,4020
1,11244,819,0,0,1073,987,29962,0,41566361,44949826,4020
