Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,12009,873,0,0,1049,988,4567,0,41566155,44950508,4000
1,12155,877,0,0,1046,984,4615,0,41566168,44950528,4000
1,12214,883,0,0,1049,989,4710,0,41566183,44950550,4000
1,12060,888,0,0,1046,987,4777,0,41566198,44950571,4000
1,12077,891,0,0,1037,987,4884,0,41566213,44950595,4000
1,12138,896,0,0,1039,987,5053,0,41566226,44950618,4000
1,12195,902,0,0,1038,988,5140,0,41566240,44950640,4000
1,12257,905,0,0,1035,988,5195,0,41566255,44950665,4000
1,12340,910,0,0,1033,988,5286,0,41566268,44950688,3990
1,12376,915,0,0,1030,988,5361,0,41566281,44950713,3990
1,12430,918,0,0,1019,989,5429,0,41566295,44950738,3990
1,12492,923,0,0,1008,1000,5537,0,41566306,44950763,3990
1,12544,927,0,0,992,1025,5574,0,41566320,44950788,3990
1,12562,924,0,0,966,1053,5636,0,41566333,44950813,3990
1,11897,906,0,0,943,1066,5692,0,41566345,44950840,3990
1,10980,879,0,0,922,1064,5723,0,41566358,44950866,3990
1,10443,855,0,0,906,1059,5722,0,41566370,44950891,3990
1,9569,834,0,0,892,1062,5655,0,41566383,44950916,3980
1,9198,813,0,0,888,1065,5549,0,41566395,44950938,3980
1,8613,790,0,0,887,1064,5324,0,41566408,44950961,3980
1,9026,765,0,0,885,1062,5083,0,41566420,44950981,3980
1,9375,744,0,0,891,1062,4828,0,41566433,44951001,3980
1,9104,722,0,0,877,1071,4527,0,41566448,44951018,3980
1,8746,699,0,0,882,1060,4175,0,41566461,44951035,3980
1,8378,672,0,0,878,1045,3818,0,41566476,44951050,3980
1,8058,652,0,0,876,1024,3482,0,41566491,44951061,3980
1,8882,643,0,0,868,1016,3103,0,41566506,44951073,3980
1,9322,636,0,0,885,1020,2786,0,41566520,44951081,3980
1,9161,631,0,0,877,1018,2037,0,41566536,44951088,3980
1,9032,623,0,0,882,1015,1658,0,41566551,44951093,3980
1,8762,615,0,0,879,1006,1156,0,41566566,44951096,3980
1,8686,612,0,0,880,997,664,0,41566583,44951098,3980
1,8450,611,0,0,876,998,146,0,41566598,44951098,3980
1,8498,613,0,0,880,995,35685,0,41566613,44951096,3980
1,8545,614,0,0,874,999,35096,0,41566628,44951091,3970
1,8698,614,0,0,877,1001,34658,0,41566643,44951086,3980
1,8768,615,0,0,876,1002,34075,0,41566656,44951078,3980
1,8759,613,0,0,874,1009,33575,0,41566669,44951068,3980
1,8734,612,0,0,866,1012,33045,0,41566682,44951056,3980
1,8708,609,0,0,870,1009,32548,0,41566694,44951045,3980
1,8752,601,0,0,870,1000,31979,0,41566704,44951030,3980
1,8796,600,0,0,873,993,31459,0,41566714,44951015,3980
1,8778,604,0,0,880,996,30912,0,41566722,44950996,3980
1,8678,605,0,0,888,997,30302,0,41566731,44950980,3980
1,8603,606,0,0,888,995,29601,0,41566736,44950960,3980
1,8609,607,0,0,886,996,29119,0,41566739,44950940,3980
1,8689,609,0,0,885,1001,28576,0,41566742,44950920,3980
1,8830,611,0,0,882,1003,28108,0,41566744,44950900,3980
1,8919,609,0,0,883,1003,27670,0,41566746,44950878,3980
1,8943,607,0,0,878,1000,27162,0,41566746,44950858,3980
1,8956,607,0,0,880,998,26678,0,41566742,44950836,3980
1,8943,607,0,0,886,991,26113,0,41566739,44950816,3980
1,8991,608,0,0,885,985,25613,0,41566736,44950796,3980
1,8935,613,0,0,886,981,25106,0,41566729,44950778,3980
1,8850,620,0,0,893,985,24611,0,41566722,44950760,3980
1,8907,626,0,0,899,987,24026,0,41566714,44950741,3990
1,8987,631,0,0,903,986,23518,0,41566704,44950725,3990
1,9099,635,0,0,917,983,23161,0,41566694,44950708,3990
1,9099,641,0,0,934,979,22670,0,41566682,44950693,3990
1,9088,648,0,0,952,980,22245,0,41566669,44950680,3990
1,9110,655,0,0,969,975,21856,0,41566656,44950666,3990
1,9143,663,0,0,984,980,21503,0,41566643,44950655,3990
1,9212,672,0,0,993,978,21244,0,41566630,44950643,3990
1,9322,679,0,0,998,982,21058,0,41566615,44950633,3990
1,9402,685,0,0,1000,982,20978,0,41566600,44950621,3990
1,9493,693,0,0,1002,983,20961,0,41566585,44950611,3990
1,9587,698,0,0,1004,979,20935,0,41566570,44950600,3990
1,9668,704,0,0,1010,978,20965,0,41566555,44950588,3990
1,9748,713,0,0,1016,979,20940,0,41566540,44950576,3990
1,9839,721,0,0,1029,982,20964,0,41566525,44950566,3990
1,9930,726,0,0,1047,981,20983,0,41566508,44950553,3990
1,10031,734,0,0,1060,981,20991,0,41566493,44950541,3990
1,10138,740,0,0,1075,982,21036,0,41566478,44950530,3990
1,10233,746,0,0,1094,982,21116,0,41566461,44950516,4000
1,10325,753,0,0,1101,982,21221,0,41566446,44950503,4000
1,10409,760,0,0,1106,983,21427,0,41566431,44950490,4000
1,10524,766,0,0,1118,986,21690,0,41566416,44950473,4000
1,10580,772,0,0,1124,988,21916,0,41566401,44950456,4000
1,10623,776,0,0,1116,988,22203,0,41566388,44950440,4000
1,10697,780,0,0,1124,991,22559,0,41566375,44950421,4000
1,10754,785,0,0,1117,988,22840,0,41566361,44950401,4000
1,10781,787,0,0,1118,994,23153,0,41566350,44950381,4000
1,10891,791,0,0,1115,991,23522,0,41566340,44950360,4000
1,10842,794,0,0,1126,993,23869,0,41566330,44950336,4000
1,10960,795,0,0,1130,992,24103,0,41566321,44950313,4000
1,10960,799,0,0,1144,994,24482,0,41566313,44950290,4000
1,11029,802,0,0,1147,1001,24684,0,41566305,44950265,4000
1,11142,802,0,0,1155,1001,25060,0,41566300,44950240,4000
1,11200,801,0,0,1156,998,25358,0,41566295,44950215,4010
1,11263,800,0,0,1140,995,25711,0,41566290,44950188,4010
1,11282,802,0,0,1131,995,26142,0,41566288,44950161,4010
1,11131,805,0,0,1118,994,26517,0,41566286,44950135,4010
1,11011,806,0,0,1116,993,26926,0,41566288,44950108,4010
1,11078,808,0,0,1119,989,27324,0,41566290,44950083,4010
1,11129,811,0,0,1132,994,27681,0,41566293,44950056,4010
1,11233,815,0,0,1144,997,27914,0,41566296,44950030,4010
1,11337,817,0,0,1153,1003,28170,0,41566301,44950003,4010
1,11393,815,0,0,1132,995,28402,0,41566306,44949978,4010
1,11452,814,0,0,1108,998,28759,0,41566313,44949951,4010
1,11363,817,0,0,1086,992,29151,0,41566321,44949926,4010
1,11158,819,0,0,1058,996,29540,0,41566331,44949903,4010
1,11131,819,0,0,1031,989,29930,0,41566341,44949879,4010
1,11187,823,0,0,1024,988,30265,0,41566353,44949858,4010
1,11265,827,0,0,1021,983,30379,0,41566365,44949836,4010
1,11299,832,0,0,1014,987,30475,0,41566378,44949813,4010
1,11363,839,0,0,1013,988,30596,0,41566390,44949791,4020
1,11424,843,0,0,1014,989,30636,0,41566401,44949769,4020
1,11489,845,0,0,1014,988,30648,0,41566415,44949746,4020
1,11542,851,0,0,1013,989,30672,0,41566426,44949724,4020
1,11600,855,0,0,1010,992,30731,0,41566440,44949701,4020
1,11659,858,0,0,1010,990,30766,0,41566453,44949679,4020
1,11698,862,0,0,1010,992,30791,0,41566466,44949658,4020
1,11746,865,0,0,1011,990,30820,0,41566480,44949634,4020
1,11794,868,0,0,1011,990,30843,0,41566493,44949613,4020
1,11843,872,0,0,1014,991,30882,0,41566506,44949589,4020
1,11890,876,0,0,1020,992,30887,0,41566520,44949568,4020
1,11930,878,0,0,1019,992,30909,0,41566533,44949544,4020
1,11966,881,0,0,1020,991,30938,0,41566548,44949523,4020
1,12007,885,0,0,1022,994,30975,0,41566561,44949501,4020
1,12048,888,0,0,1021,993,31003,0,41566576,44949478,4020
1,12082,890,0,0,1011,994,31045,0,41566590,44949456,4030
1,12118,893,0,0,1008,1011,31125,0,41566605,44949433,4030
1,12158,895,0,0,1002,1039,31143,0,41566620,44949411,4030
1,12158,887,0,0,999,1059,31193,0,41566635,44949389,4030
1,11609,866,0,0,999,1073,31243,0,41566650,44949368,4030
1,11076,842,0,0,1002,1077,31268,0,41566665,44949346,4030
1,10395,816,0,0,1005,1073,31246,0,41566679,44949324,4030
1,9767,785,0,0,1014,1068,31227,0,41566692,44949303,4030
1,9900,762,0,0,1026,1058,31221,0,41566707,44949283,4030
1,9759,740,0,0,1041,1066,31238,0,41566721,44949264,4030
1,9551,718,0,0,1057,1062,31276,0,41566734,44949244,4030
1,9174,696,0,0,1072,1064,31295,0,41566746,44949228,4030
1,8704,671,0,0,1084,1058,31316,0,41566759,44949209,4030
1,8609,650,0,0,1092,1056,31446,0,41566771,44949193,4030
1,8553,630,0,0,1093,1059,31689,0,41566782,44949178,4030
1,8244,610,0,0,1099,1055,32019,0,41566796,44949164,4040
1,7957,588,0,0,1101,1049,32363,0,41566809,44949153,4040
1,7756,569,0,0,1107,1040,32706,0,41566822,44949143,4040
1,7614,554,0,0,1102,1033,33147,0,41566836,44949134,4040
1,7530,540,0,0,1102,1020,33674,0,41566849,44949128,4040
1,7403,530,0,0,1101,1006,34147,0,41566862,44949123,4040
1,7591,525,0,0,1104,1004,34791,0,41566876,44949119,4040
1,7574,526,0,0,1100,1004,35319,0,41566889,44949119,4040
1,7587,524,0,0,1105,1004,53,0,41566902,44949119,4030
1,7601,520,0,0,1106,994,547,0,41566916,44949123,4040
1,7615,521,0,0,1104,993,1099,0,41566927,44949126,4040
1,7627,524,0,0,1107,994,1783,0,41566941,44949133,4040
1,7658,527,0,0,1104,993,2401,0,41566951,44949141,4040
1,7612,528,0,0,1101,983,3052,0,41566962,44949149,4040
1,7678,531,0,0,1102,976,3684,0,41566972,44949161,4030
1,7673,540,0,0,1098,974,4254,0,41566982,44949174,4030
1,7699,550,0,0,1097,982,4875,0,41566991,44949188,4030
1,7790,558,0,0,1098,982,5531,0,41566997,44949203,4030
1,7869,564,0,0,1102,989,6044,0,41567004,44949219,4030
1,7956,569,0,0,1103,991,6549,0,41567011,44949236,4030
1,8005,574,0,0,1108,997,7063,0,41567014,44949254,4030
1,8149,574,0,0,1106,999,7512,0,41567017,44949273,4030
1,8155,575,0,0,1108,998,8068,0,41567019,44949291,4030
1,8210,576,0,0,1105,997,8545,0,41567019,44949309,4030
1,8245,576,0,0,1104,990,9108,0,41567017,44949329,4030
1,8316,577,0,0,1101,985,9619,0,41567016,44949348,4020
1,8341,583,0,0,1102,981,10190,0,41567012,44949366,4020
1,8399,589,0,0,1096,981,10676,0,41567007,44949384,4020
1,8474,595,0,0,1084,974,11194,0,41567001,44949403,4020
1,8539,603,0,0,1072,969,11674,0,41566992,44949419,4020
1,8597,613,0,0,1058,966,12138,0,41566984,44949436,4020
1,8613,626,0,0,1045,969,12586,0,41566974,44949451,4020
1,8709,637,0,0,1033,974,13037,0,41566964,44949466,4020
1,8832,648,0,0,1030,975,13370,0,41566952,44949481,4020
1,8947,656,0,0,1025,975,13544,0,41566941,44949496,4020
1,9079,665,0,0,1022,971,13702,0,41566929,44949511,4020
1,9201,675,0,0,1018,973,13823,0,41566916,44949524,4020
1,9339,685,0,0,1017,971,13954,0,41566902,44949539,4020
1,9453,695,0,0,1015,974,14027,0,41566891,44949553,4020
1,9603,705,0,0,1012,972,14113,0,41566876,44949568,4020
1,9726,715,0,0,1010,975,14179,0,41566862,44949581,4020
1,9852,724,0,0,1006,974,14235,0,41566849,44949596,4020
1,9973,733,0,0,1001,974,14280,0,41566834,44949609,4020
1,10106,742,0,0,998,974,14328,0,41566819,44949624,4020
1,10226,752,0,0,996,975,14367,0,41566804,44949638,4020
1,10357,761,0,0,992,975,14376,0,41566789,44949653,4020
1,10482,770,0,0,993,976,14403,0,41566774,44949668,4020
1,10585,779,0,0,992,975,14386,0,41566759,44949683,4020
1,10700,788,0,0,989,978,14359,0,41566742,44949698,4010
1,10816,796,0,0,985,976,14348,0,41566727,44949714,4010
1,10928,804,0,0,977,979,14333,0,41566711,44949729,4010
1,11047,813,0,0,966,989,14311,0,41566696,44949746,4010
1,11158,821,0,0,956,1014,14299,0,41566679,44949761,4010
1,11265,822,0,0,939,1036,14274,0,41566663,44949778,4010
1,11051,811,0,0,928,1056,14223,0,41566648,44949794,4010
1,10559,794,0,0,911,1055,14160,0,41566631,44949813,4010
1,9158,772,0,0,901,1060,14045,0,41566616,44949829,4010
1,9338,752,0,0,893,1051,13897,0,41566601,44949848,4010
1,8685,732,0,0,883,1051,13731,0,41566586,44949866,4010
1,9057,713,0,0,882,1041,13434,0,41566575,44949884,4010
1,8645,697,0,0,892,1038,13197,0,41566563,44949903,4010
1,9063,683,0,0,889,1023,12779,0,41566553,44949923,4010
1,9472,670,0,0,885,1023,12438,0,41566543,44949943,4010
1,9489,663,0,0,895,1023,12077,0,41566535,44949963,4010
1,9249,657,0,0,885,1024,11534,0,41566530,44949983,4010
1,8742,644,0,0,879,1021,11216,0,41566525,44950005,4000
1,8935,637,0,0,871,1010,10905,0,41566520,44950026,4000
1,9250,632,0,0,864,1011,10453,0,41566516,44950046,4000
1,9178,627,0,0,855,1005,9949,0,41566515,44950068,4000
1,9195,624,0,0,858,1002,9540,0,41566515,44950090,4000
1,9213,622,0,0,852,996,8974,0,41566516,44950111,4000
1,9175,622,0,0,859,988,8492,0,41566520,44950131,4000
1,9168,625,0,0,865,983,7828,0,41566525,44950153,4000
1,9191,631,0,0,873,982,7164,0,41566530,44950173,4000
1,9215,638,0,0,875,989,6541,0,41566538,44950191,4000
1,9237,643,0,0,877,994,6032,0,41566546,44950210,4000
1,9240,646,0,0,879,1001,5458,0,41566558,44950226,4000
1,9240,647,0,0,877,1008,4963,0,41566568,44950243,4000
1,9380,646,0,0,866,1012,4468,0,41566580,44950258,4000
1,9410,641,0,0,858,1007,4045,0,41566593,44950271,4000
1,9487,636,0,0,858,995,3606,0,41566606,44950283,4000
1,9463,635,0,0,856,996,3088,0,41566621,44950293,4000
1,9407,640,0,0,860,1006,2625,0,41566636,44950301,3990
1,9303,640,0,0,867,1019,2069,0,41566651,44950308,4000
1,9165,634,0,0,875,1016,1406,0,41566667,44950311,4000
1,8903,626,0,0,873,1009,803,0,41566684,44950313,3990
1,8841,621,0,0,874,1004,287,0,41566699,44950315,3990
1,8661,620,0,0,876,1001,35764,0,41566716,44950313,3990
1,8644,618,0,0,878,1001,35275,0,41566731,44950310,3990
1,8626,618,0,0,875,1001,34716,0,41566746,44950303,3990
1,8694,618,0,0,880,1007,34232,0,41566761,44950296,4000
1,8884,616,0,0,880,1008,33635,0,41566774,44950286,4000
1,8867,613,0,0,887,1007,33124,0,41566786,44950275,4000
1,8895,610,0,0,904,996,32664,0,41566799,44950263,4000
1,8895,610,0,0,904,996,32664,0,41566805,44950257,4000
1,8789,608,0,0,924,991,32138,0,41566811,44950250,4000
1,8664,611,0,0,945,982,31583,0,41566821,44950235,4000
1,8623,616,0,0,967,985,31067,0,41566829,44950218,4000
1,8693,622,0,0,983,981,30556,0,41566837,44950200,4000
1,8710,628,0,0,994,984,30241,0,41566846,44950183,4000
1,8703,634,0,0,1003,983,30080,0,41566852,44950165,4000
1,8800,640,0,0,1011,984,29953,0,41566861,44950146,4000
1,8915,646,0,0,1021,984,29905,0,41566869,44950128,4000
1,8976,652,0,0,1028,985,29866,0,41566876,44950108,4000
1,9022,657,0,0,1027,987,29892,0,41566884,44950090,4000
1,9139,662,0,0,1027,983,29973,0,41566892,44950071,4000
1,9205,667,0,0,1028,986,30026,0,41566901,44950051,4000
1,9222,673,0,0,1025,979,30118,0,41566909,44950033,4000
1,9270,679,0,0,1020,985,30269,0,41566917,44950015,4000
1,9373,685,0,0,1026,980,30425,0,41566927,44949996,4000
1,9450,692,0,0,1032,984,30484,0,41566937,44949978,4000
1,9570,697,0,0,1033,979,30528,0,41566947,44949959,4000
1,9640,704,0,0,1037,982,30629,0,41566957,44949941,4000
1,9713,712,0,0,1042,983,30721,0,41566967,44949923,4000
1,9779,718,0,0,1039,985,30787,0,41566979,44949904,4000
1,9860,723,0,0,1032,982,30933,0,41566991,44949886,4000
1,9945,729,0,0,1025,982,31063,0,41567002,44949868,4000
1,10021,736,0,0,1017,982,31178,0,41567014,44949849,4000
1,10090,742,0,0,1005,983,31319,0,41567027,44949833,4010
1,10169,748,0,0,994,983,31456,0,41567041,44949816,4010
1,10258,755,0,0,986,985,31539,0,41567054,44949798,4010
1,10337,760,0,0,977,986,31564,0,41567067,44949781,4010
1,10416,765,0,0,961,988,31569,0,41567081,44949763,4010
1,10506,770,0,0,949,987,31582,0,41567094,44949746,4010
1,10582,774,0,0,937,986,31547,0,41567107,44949728,4010
1,10664,779,0,0,924,987,31476,0,41567121,44949709,4010
1,10756,785,0,0,908,989,31381,0,41567134,44949689,4010
1,10826,789,0,0,897,997,31267,0,41567147,44949671,4010
1,10897,792,0,0,877,996,31075,0,41567159,44949651,4010
1,11009,792,0,0,857,1004,30876,0,41567171,44949629,4010
1,11102,792,0,0,848,1000,30664,0,41567182,44949608,4010
1,11231,791,0,0,837,1015,30403,0,41567194,44949586,4010
1,11389,790,0,0,835,1012,30082,0,41567202,44949563,4010
1,11246,784,0,0,851,1020,29760,0,41567211,44949538,4010
1,11476,777,0,0,876,1001,29292,0,41567217,44949513,4010
1,10999,772,0,0,916,997,28826,0,41567222,44949488,4010
1,10845,773,0,0,974,990,28435,0,41567227,44949461,4010
1,11076,779,0,0,1024,989,27951,0,41567229,44949436,4020
1,10723,781,0,0,1067,986,27579,0,41567229,44949409,4020
1,10964,786,0,0,1110,991,27318,0,41567231,44949384,4020
1,11011,793,0,0,1127,995,27169,0,41567231,44949358,4020
1,10891,794,0,0,1134,1008,27317,0,41567232,44949333,4020
1,10978,793,0,0,1133,999,27603,0,41567234,44949306,4020
1,11051,791,0,0,1153,1021,27893,0,41567239,44949279,4020
1,10818,790,0,0,1141,1008,28190,0,41567242,44949254,4020
1,10883,781,0,0,1143,1024,28599,0,41567249,44949229,4020
1,10630,772,0,0,1139,1011,28963,0,41567256,44949204,4020
1,10640,770,0,0,1145,1028,29344,0,41567264,44949181,4020
1,10596,760,0,0,1134,1018,29644,0,41567274,44949159,4020
1,10471,751,0,0,1148,1014,30218,0,41567284,44949138,4020
1,10600,744,0,0,1139,1005,30489,0,41567296,44949118,4020
1,10606,742,0,0,1133,1002,30919,0,41567309,44949099,4020
1,10565,740,0,0,1116,999,31290,0,41567321,44949081,4030
1,10371,740,0,0,1088,994,31699,0,41567336,44949066,4020
1,10485,741,0,0,1060,988,32167,0,41567351,44949051,4030
1,10449,744,0,0,1038,982,32659,0,41567367,44949039,4030
1,10393,750,0,0,1020,982,32973,0,41567384,44949028,4030
1,10431,757,0,0,1014,983,33272,0,41567401,44949016,4030
1,10563,763,0,0,1019,983,33428,0,41567417,44949006,4030
1,10589,768,0,0,1018,986,33482,0,41567436,44948996,4030
1,10662,775,0,0,1023,989,33547,0,41567452,44948984,4030
1,10716,779,0,0,1024,990,33542,0,41567471,44948974,4030
1,10766,782,0,0,1025,986,33577,0,41567487,44948964,4030
1,10808,787,0,0,1017,988,33628,0,41567506,44948953,4030
1,10881,792,0,0,1016,984,33749,0,41567524,44948944,4030
1,11051,796,0,0,1012,984,33802,0,41567542,44948934,4030
1,11023,802,0,0,1007,985,33863,0,41567561,44948924,4030
1,11074,809,0,0,1003,985,33900,0,41567579,44948914,4030
1,11109,812,0,0,999,992,33963,0,41567599,44948906,4030
1,11158,818,0,0,997,988,33978,0,41567617,44948896,4030
1,11248,821,0,0,995,988,34011,0,41567637,44948888,4030
1,12040,823,0,0,999,985,34024,0,41567656,44948878,4030
1,11337,831,0,0,1001,989,33997,0,41567676,44948869,4030
1,11376,836,0,0,1004,996,34006,0,41567696,44948859,4030
1,11435,837,0,0,1007,991,33984,0,41567714,44948849,4030
1,11498,839,0,0,1011,989,33986,0,41567734,44948841,4030
1,11522,843,0,0,1012,988,33974,0,41567754,44948831,4030
1,11591,848,0,0,1012,992,33994,0,41567774,44948821,4030
1,11618,851,0,0,1011,990,34028,0,41567794,44948811,4030
1,11657,854,0,0,1009,991,34041,0,41567814,44948803,4030
1,11702,858,0,0,1007,989,34074,0,41567834,44948793,4030
1,11748,862,0,0,1004,991,34107,0,41567854,44948784,4030
1,11792,865,0,0,1001,990,34146,0,41567874,44948774,4030
1,11829,869,0,0,998,991,34170,0,41567896,44948766,4030
1,11874,872,0,0,992,992,34172,0,41567916,44948758,4030
1,11914,875,0,0,979,993,34184,0,41567937,44948748,4030
1,11952,878,0,0,966,992,34200,0,41567957,44948739,4030
1,12004,881,0,0,947,994,34205,0,41567979,44948731,4030
1,12033,884,0,0,923,991,34195,0,41567999,44948721,4030
1,12065,886,0,0,897,993,34163,0,41568021,44948711,4030
1,12180,888,0,0,880,993,34108,0,41568041,44948703,4030
1,12207,892,0,0,866,1001,33994,0,41568062,44948691,4030
1,12277,893,0,0,857,1001,33868,0,41568082,44948679,4030
1,12300,892,0,0,853,1005,33663,0,41568102,44948668,4030
1,12242,891,0,0,851,1003,33389,0,41568122,44948653,4030
1,12239,890,0,0,862,1005,33067,0,41568141,44948638,4030
1,12269,887,0,0,846,999,32783,0,41568159,44948621,4030
1,12285,886,0,0,836,1002,32513,0,41568176,44948603,4030
1,12148,887,0,0,826,1004,32209,0,41568192,44948583,4040
1,12264,886,0,0,798,1028,31889,0,41568209,44948563,4030
1,12325,882,0,0,757,1030,31550,0,41568224,44948541,4030
1,12442,870,0,0,756,1038,31372,0,41568239,44948519,4030
1,12442,855,0,0,748,1020,30937,0,41568252,44948494,4030
1,12366,845,0,0,756,1018,30522,0,41568264,44948469,4030
1,12224,838,0,0,782,1013,30065,0,41568272,44948444,4030
1,12118,834,0,0,808,1015,29390,0,41568279,44948416,4040
1,12104,828,0,0,821,1017,28724,0,41568282,44948388,4050
1,11909,822,0,0,835,1015,28220,0,41568286,44948359,4050
1,11790,816,0,0,836,1019,27663,0,41568286,44948331,4050
1,11630,810,0,0,848,1009,27262,0,41568286,44948304,4050
1,11616,803,0,0,851,1006,26854,0,41568284,44948276,4060
1,11556,800,0,0,871,995,26451,0,41568281,44948249,4060
1,11422,801,0,0,888,987,26072,0,41568277,44948223,4060
1,11415,802,0,0,904,983,25655,0,41568272,44948196,4060
1,11233,809,0,0,910,983,25240,0,41568266,44948171,4060
1,11242,817,0,0,923,990,24959,0,41568257,44948146,4060
1,11335,820,0,0,918,989,24588,0,41568249,44948121,4060
1,11380,824,0,0,917,987,24468,0,41568239,44948096,4060
1,11443,828,0,0,913,986,24274,0,41568231,44948073,4060
1,11481,833,0,0,904,987,24065,0,41568219,44948048,4070
1,11536,838,0,0,896,987,23882,0,41568209,44948024,4070
1,11607,843,0,0,878,990,23678,0,41568197,44948001,4070
1,11714,847,0,0,862,993,23512,0,41568184,44947978,4070
1,11771,851,0,0,846,993,23310,0,41568171,44947956,4070
1,11885,852,0,0,828,996,23073,0,41568157,44947934,4070
1,11933,855,0,0,806,999,22794,0,41568142,44947913,4070
1,11911,857,0,0,793,1015,22513,0,41568127,44947893,4070
1,11985,854,0,0,796,1009,22145,0,41568111,44947876,4070
1,12021,847,0,0,789,1006,21777,0,41568094,44947858,4070
1,12079,843,0,0,791,996,21371,0,41568076,44947843,4070
1,11928,846,0,0,814,1000,20898,0,41568056,44947831,4070
1,11926,845,0,0,838,995,20350,0,41568036,44947821,4070
1,11857,845,0,0,853,990,19830,0,41568016,44947814,4070
1,11760,848,0,0,881,988,19487,0,41567996,44947808,4070
1,11769,853,0,0,910,989,18996,0,41567974,44947804,4070
1,11760,857,0,0,919,991,18530,0,41567952,44947803,4080
1,11797,861,0,0,923,987,18255,0,41567931,44947803,4080
1,11829,864,0,0,929,988,18018,0,41567909,44947804,4080
1,11885,869,0,0,927,983,17842,0,41567887,44947804,4080
1,11956,874,0,0,923,984,17684,0,41567867,44947808,4080
1,12000,880,0,0,931,984,17549,0,41567846,44947809,4080
1,12055,887,0,0,949,987,17380,0,41567824,44947814,4080
1,12175,891,0,0,962,984,17202,0,41567802,44947818,4080
1,12177,895,0,0,975,981,17093,0,41567779,44947823,4080
1,12190,902,0,0,993,989,16931,0,41567757,44947829,4090
1,12244,910,0,0,997,988,16757,0,41567736,44947836,4090
1,12317,911,0,0,994,991,16676,0,41567714,44947844,4090
1,12378,915,0,0,985,984,16688,0,41567692,44947851,4090
1,12578,921,0,0,983,992,16712,0,41567669,44947858,4090
1,12505,924,0,0,976,985,16683,0,41567647,44947864,4090
1,12607,928,0,0,971,992,16695,0,41567626,44947871,4090
1,12757,933,0,0,962,1003,16654,0,41567602,44947879,4090
1,12668,936,0,0,955,1021,16638,0,41567581,44947886,4090
1,12445,930,0,0,938,1029,16575,0,41567557,44947894,4090
1,12175,920,0,0,927,1035,16535,0,41567534,44947903,4090
1,12019,909,0,0,909,1040,16479,0,41567512,44947911,4090
1,11686,895,0,0,885,1048,16389,0,41567491,44947919,4090
1,11721,879,0,0,871,1047,16291,0,41567469,44947929,4090
1,11413,862,0,0,866,1045,16154,0,41567447,44947939,4080
1,11261,844,0,0,849,1041,15936,0,41567427,44947949,4080
1,11162,829,0,0,846,1037,15747,0,41567407,44947961,4080
1,10857,815,0,0,848,1035,15445,0,41567389,44947974,4080
1,10844,802,0,0,846,1037,15048,0,41567372,44947989,4080
1,10570,790,0,0,838,1029,14715,0,41567356,44948004,4080
1,10298,776,0,0,844,1026,14385,0,41567339,44948021,4080
1,10332,766,0,0,842,1014,13943,0,41567326,44948039,4080
1,10687,761,0,0,847,1017,13549,0,41567312,44948059,4070
1,10723,754,0,0,851,1008,13102,0,41567301,44948079,4070
1,10643,749,0,0,858,1016,12693,0,41567291,44948101,4070
1,10699,747,0,0,855,1036,12204,0,41567281,44948123,4070
1,10489,741,0,0,867,1055,11786,0,41567274,44948144,4070
1,9773,719,0,0,868,1058,11321,0,41567267,44948169,4070
