"Format","AiM CSV File"
"Session","RIM B"
"Vehicle","Rotax Max"
"Racer","Denis"
"Championship",""
"Comment","2nd Run"
"Date","Sunday, October 12, 2025"
"Time","11:10 AM"
"Sample Rate","20"
"Duration","652.99"
"Segment","Session"
"Beacon Markers","73.442","135.656","196.214","256.77","319.757","382.918","443.103","509.775","575.084","638.086","652.99"
"Segment Times","1:13.442","1:02.214","1:00.558","1:00.556","1:02.987","1:03.161","1:00.185","1:06.672","1:05.309","1:03.002","0:14.904"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Int Batt Voltage","RPM","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","°C","g","g","g","deg/s","deg/s","deg/s","V","rpm","m"

"0.000","0.4467","20","0.0000","0.0000","-4.8228","20.0287","0.0000","417.7893","15.3000","0.2000","10000.0000","41.56617937","44.95069646","19.6875","-0.5840","0.0194","-0.8286","0.8740","2.1387","2.0117","4.0280","0.0000","0.0000"
"0.050","0.4467","20","0.0000","0.0000","-4.8228","20.0287","0.0000","417.7893","15.3000","0.2000","10000.0000","41.56617937","44.95069646","19.6875","-0.5843","0.0196","-0.8289","0.8901","2.1410","2.0117","4.0280","0.0000","0.0051"
"0.100","0.4467","20","0.0000","0.0000","-4.8228","20.0287","0.0000","417.7893","15.3000","0.2000","10000.0000","41.56617937","44.95069646","19.6875","-0.5902","0.0211","-0.8291","0.9438","2.1484","2.0098","4.0280","0.0000","0.0108"
"0.150","0.4034","20","0.0000","0.0000","-3.1423","27.2283","0.0000","417.7933","15.3000","0.1900","10000.0000","41.56617946","44.95069642","19.6875","-0.6011","0.0235","-0.8268","0.9650","2.1473","2.0098","4.0280","0.0000","0.0167"
"0.200","0.3600","20","0.0000","0.0000","-1.4617","34.4280","0.0000","417.7973","15.3000","0.1800","10000.0000","41.56617955","44.95069638","19.6875","-0.6122","0.0255","-0.8226","0.9472","2.1359","2.0141","4.0280","0.0000","0.0220"
"0.250","0.3812","20","0.0000","0.0000","-3.7866","48.6608","0.0000","417.7834","15.3000","0.1650","10000.0000","41.56617960","44.95069638","19.6875","-0.6208","0.0256","-0.8172","0.8646","2.1123","2.0342","4.0280","0.0000","0.0272"
"0.300","0.4025","20","0.0000","0.0000","-6.1115","62.8936","0.0000","417.7695","15.3000","0.1500","10000.0000","41.56617965","44.95069638","19.6875","-0.6238","0.0240","-0.8128","0.7504","2.0910","2.0586","4.0280","0.0000","0.0327"
"0.350","0.4646","20","0.0000","0.0000","-5.6382","56.8998","0.0000","417.7649","15.3000","0.1550","10000.0000","41.56617975","44.95069642","19.6875","-0.6240","0.0220","-0.8084","0.6061","2.0738","2.0766","4.0280","0.0000","0.0387"
"0.400","0.5266","20","0.0000","0.0000","-5.1649","50.9061","0.0000","417.7603","15.3000","0.1600","10000.0000","41.56617984","44.95069646","19.6875","-0.6245","0.0207","-0.8043","0.4492","2.0672","2.0809","4.0280","0.0000","0.0455"
"0.450","0.6096","20","0.0000","0.0000","-1.7663","43.4591","0.0000","417.7769","15.3000","0.1700","10000.0000","41.56618001","44.95069646","19.6875","-0.6240","0.0211","-0.7997","0.2292","2.0727","2.0553","4.0280","0.0000","0.0535"
"0.500","0.6925","20","0.0000","0.0000","1.6322","36.0121","0.0000","417.7934","15.3000","0.1800","10000.0000","41.56618018","44.95069646","19.6891","-0.6225","0.0217","-0.7976","0.0703","2.0867","2.0148","4.0280","0.0000","0.0624"
"0.550","0.6707","20","0.0000","0.0000","1.6692","45.7366","0.0000","417.7862","15.3000","0.1700","10000.0000","41.56618030","44.95069655","19.6945","-0.6195","0.0217","-0.7958","-0.1038","2.1063","1.9655","4.0281","0.0000","0.0718"
"0.600","0.6490","20","0.0000","0.0000","1.7063","55.4611","0.0000","417.7789","15.3000","0.1600","10000.0000","41.56618042","44.95069663","19.6998","-0.6161","0.0211","-0.7949","-0.3436","2.1318","1.8961","4.0282","0.0000","0.0810"
"0.650","0.6758","20","0.0000","0.0000","0.6821","48.0630","0.0000","417.7716","15.3000","0.1700","10000.0000","41.56618054","44.95069663","19.7052","-0.6152","0.0204","-0.7944","-0.5666","2.1531","1.8375","4.0283","0.0000","0.0902"
"0.700","0.7027","20","0.0000","0.0000","-0.3421","40.6650","0.0000","417.7644","15.3000","0.1800","10000.0000","41.56618065","44.95069663","19.7106","-0.6184","0.0203","-0.7939","-0.8064","2.1723","1.7790","4.0284","0.0000","0.0998"
"0.750","0.7897","20","0.0000","0.0000","1.0903","46.1668","0.0000","417.7684","15.3000","0.1700","10000.0000","41.56618074","44.95069676","19.7159","-0.6248","0.0214","-0.7939","-1.0582","2.1840","1.7244","4.0285","0.0000","0.1103"
"0.800","0.8767","20","0.0000","0.0000","2.5226","51.6686","0.0000","417.7723","15.3000","0.1600","10000.0000","41.56618083","44.95069689","19.7213","-0.6320","0.0239","-0.7939","-1.3711","2.1895","1.6625","4.0286","0.0000","0.1218"
"0.850","0.9388","20","0.0000","0.0000","2.0849","57.2879","0.0000","417.7677","15.3000","0.1550","10000.0000","41.56618093","44.95069701","19.7266","-0.6343","0.0270","-0.7950","-1.6357","2.1893","1.6111","4.0287","0.0000","0.1344"
"0.900","1.0009","20","0.0000","0.0000","1.6471","62.9073","0.0000","417.7631","15.3000","0.1500","10000.0000","41.56618102","44.95069714","19.7320","-0.6332","0.0312","-0.7982","-1.8590","2.1832","1.5559","4.0288","0.0000","0.1480"
"0.950","1.1417","20","-0.0014","0.0315","1.1533","59.6799","0.0000","417.7565","15.3000","0.1500","10000.0000","41.56618120","44.95069727","19.7374","-0.6297","0.0359","-0.8025","-2.0359","2.1713","1.5000","4.0289","0.0000","0.1629"
"1.000","1.2824","20","-0.0027","0.0630","0.6596","56.4524","0.0000","417.7499","15.3000","0.1500","10000.0000","41.56618137","44.95069740","19.7427","-0.6228","0.0422","-0.8093","-2.2330","2.1537","1.4490","4.0290","0.0000","0.1796"
"1.050","1.4926","20","-0.0072","0.0668","0.3554","47.1116","0.0000","417.7473","15.3000","0.1650","10000.0000","41.56618163","44.95069756","19.7481","-0.6159","0.0481","-0.8145","-2.3973","2.1402","1.4271","4.0291","0.0000","0.1991"
"1.100","1.7027","20","-0.0116","0.0707","0.0512","37.7707","0.0000","417.7447","15.3000","0.1800","10000.0000","41.56618189","44.95069773","19.7534","-0.6096","0.0540","-0.8190","-2.5709","2.1330","1.4199","4.0292","0.0000","0.2211"
"1.150","1.7095","20","-0.0092","0.0687","0.2798","44.1028","0.0000","417.7347","15.3000","0.1700","10000.0000","41.56618203","44.95069795","19.7588","-0.6035","0.0577","-0.8231","-2.8297","2.1414","1.4193","4.0293","0.0000","0.2446"
"1.200","1.7163","20","-0.0067","0.0667","0.5083","50.4349","0.0000","417.7248","15.3000","0.1600","10000.0000","41.56618217","44.95069816","19.7642","-0.5979","0.0589","-0.8275","-3.4016","2.1816","1.4043","4.0294","0.0000","0.2684"
"1.250","1.7712","20","-0.0117","0.0707","0.1104","55.9156","0.0000","417.7209","15.3000","0.1550","10000.0000","41.56618232","44.95069841","19.7695","-0.5936","0.0588","-0.8307","-4.1352","2.2389","1.3607","4.0295","0.0000","0.2926"
"1.300","1.8261","20","-0.0166","0.0746","-0.2874","61.3963","0.0000","417.7169","15.3000","0.1500","10000.0000","41.56618248","44.95069867","19.7749","-0.5904","0.0595","-0.8326","-4.9852","2.3043","1.2871","4.0296","0.0000","0.3179"
"1.350","2.1419","20","-0.0095","0.0794","0.1032","50.2738","0.0000","417.7104","15.3000","0.1600","10000.0000","41.56618289","44.95069884","19.7803","-0.5882","0.0618","-0.8336","-5.7852","2.3586","1.1920","4.0297","0.0000","0.3457"
"1.400","2.4578","20","-0.0024","0.0842","0.4937","39.1512","0.0000","417.7038","15.3000","0.1700","10000.0000","41.56618330","44.95069900","19.7856","-0.5848","0.0653","-0.8340","-6.3488","2.3953","1.0961","4.0298","0.0000","0.3773"
"1.450","2.5271","20","0.0006","0.0841","0.0004","44.0682","0.0000","417.7012","15.3000","0.1650","10000.0000","41.56618356","44.95069926","19.7910","-0.5804","0.0688","-0.8337","-6.4359","2.4094","1.0467","4.0299","0.0000","0.4120"
"1.500","2.5965","20","0.0036","0.0839","-0.4929","48.9852","0.0000","417.6986","15.3000","0.1600","10000.0000","41.56618383","44.95069951","19.7963","-0.5745","0.0725","-0.8330","-6.1297","2.4057","1.0453","4.0300","0.0000","0.4478"
"1.550","2.8460","20","-0.0010","0.0918","-0.0970","48.6989","0.0000","417.7086","15.3000","0.1600","10000.0000","41.56618417","44.95069989","19.7969","-0.5661","0.0773","-0.8320","-5.2711","2.3750","1.1152","4.0300","0.0000","0.4857"
"1.600","3.0956","20","-0.0056","0.0998","0.2989","48.4126","0.0000","417.7185","15.3000","0.1600","10000.0000","41.56618451","44.95070028","19.7969","-0.5596","0.0810","-0.8328","-4.2461","2.3133","1.2316","4.0300","0.0000","0.5268"
"1.650","3.1553","20","-0.0114","0.1063","0.1701","46.2728","0.0000","417.7113","15.3000","0.1650","10000.0000","41.56618487","44.95070057","19.7969","-0.5550","0.0843","-0.8346","-3.0430","2.2307","1.3920","4.0300","0.0000","0.5703"
"1.700","3.2151","20","-0.0172","0.1129","0.0412","44.1331","0.0000","417.7040","15.3000","0.1700","10000.0000","41.56618523","44.95070087","19.7969","-0.5524","0.0869","-0.8375","-1.7695","2.1348","1.5795","4.0300","0.0000","0.6147"
"1.750","3.4111","20","-0.0013","0.1047","0.1134","46.2604","0.0000","417.6968","15.3000","0.1700","10000.0000","41.56618559","44.95070133","19.7969","-0.5523","0.0891","-0.8409","-0.0931","1.9955","1.8457","4.0300","0.0000","0.6608"
"1.800","3.6072","20","0.0146","0.0964","0.1857","48.3877","0.0000","417.6895","15.3000","0.1700","10000.0000","41.56618594","44.95070180","19.7969","-0.5563","0.0893","-0.8434","0.8531","1.9232","2.0008","4.0300","0.0000","0.7094"
"1.850","3.8670","20","0.0160","0.0939","0.2751","48.5835","4.7531","417.6975","15.3000","0.1650","12.9485","41.56618636","44.95070227","19.7969","-0.5617","0.0886","-0.8453","1.4913","1.8934","2.0979","4.0300","0.0000","0.7615"
"1.900","4.1268","20","0.0173","0.0914","0.3646","48.7792","9.5062","417.7055","15.3000","0.1600","6.9093","41.56618678","44.95070273","19.7969","-0.5663","0.0874","-0.8465","1.8053","1.8971","2.1250","4.0300","0.0000","0.8170"
"1.950","4.3035","20","-0.0063","0.1044","0.2008","47.7020","-2.7882","417.6910","15.3000","0.1650","24.5654","41.56618726","44.95070320","19.7969","-0.5699","0.0857","-0.8475","1.8535","1.9322","2.0910","4.0300","0.0000","0.8754"
"2.000","4.4802","20","-0.0299","0.1174","0.0371","46.6247","-15.0825","417.6765","15.3000","0.1700","4.7277","41.56618773","44.95070366","19.7969","-0.5708","0.0847","-0.8487","1.7028","1.9750","2.0365","4.0300","0.0000","0.9362"
"2.050","4.6418","20","-0.0077","0.1174","-0.1032","45.4908","-4.2191","417.6713","15.3000","0.1700","17.5100","41.56618826","44.95070417","19.7969","-0.5692","0.0842","-0.8509","1.4578","1.9967","1.9715","4.0300","0.0000","0.9997"
"2.100","4.8034","20","0.0145","0.1173","-0.2436","44.3568","6.6443","417.6661","15.3000","0.1700","11.5059","41.56618878","44.95070468","19.7969","-0.5649","0.0840","-0.8526","1.1896","1.9758","1.9037","4.0300","0.0000","1.0654"
"2.150","5.0001","20","0.0099","0.1287","0.0785","46.8620","4.4415","417.6807","15.3000","0.1700","17.9172","41.56618926","44.95070531","19.7969","-0.5584","0.0840","-0.8535","0.9344","1.9095","1.8461","4.0300","0.0000","1.1334"
"2.200","5.1967","20","0.0054","0.1400","0.4006","49.3672","2.2386","417.6953","15.3000","0.1700","36.9460","41.56618975","44.95070595","19.7969","-0.5546","0.0839","-0.8546","0.7569","1.8432","1.8070","4.0300","0.0000","1.2041"
"2.250","5.5331","20","-0.0012","0.1379","0.5452","47.6943","-0.3394","417.6974","15.3000","0.1700","259.4332","41.56619039","44.95070659","19.7969","-0.5532","0.0833","-0.8576","0.5693","1.7897","1.7548","4.0300","0.0000","1.2789"
"2.300","5.8694","20","-0.0077","0.1359","0.6898","46.0213","-2.9175","417.6995","15.3000","0.1700","32.0187","41.56619104","44.95070722","19.7969","-0.5537","0.0815","-0.8620","0.1874","1.7667","1.6380","4.0300","0.0000","1.3582"
"2.350","6.2115","20","-0.0032","0.1475","0.7362","47.7876","-1.2236","417.7002","15.3000","0.1650","80.7936","41.56619158","44.95070811","19.7969","-0.5524","0.0793","-0.8650","-0.3562","1.7789","1.4822","4.0300","0.0000","1.4420"
"2.400","6.5536","20","0.0014","0.1591","0.7826","49.5539","0.4703","417.7009","15.3000","0.1600","221.7776","41.56619211","44.95070900","19.7969","-0.5511","0.0773","-0.8663","-1.1316","1.8286","1.2797","4.0300","0.0000","1.5303"
"2.450","6.7116","20","-0.0053","0.1721","0.8686","47.2909","-1.6766","417.7063","15.3000","0.1650","63.7125","41.56619279","44.95070972","19.7969","-0.5483","0.0756","-0.8672","-2.1656","1.9383","1.0354","4.0300","0.0000","1.6226"
"2.500","6.8697","20","-0.0120","0.1850","0.9545","45.0280","-3.8235","417.7116","15.3000","0.1700","28.5957","41.56619347","44.95071044","19.7969","-0.5558","0.0756","-0.8625","-3.6125","2.1641","0.7437","4.0300","0.0000","1.7172"
"2.550","7.2732","20","-0.0166","0.1863","0.7099","45.5076","-4.9539","417.6971","15.3000","0.1700","23.3667","41.56619419","44.95071137","19.7942","-0.5587","0.0801","-0.8560","-4.6492","2.3824","0.5682","4.0300","0.0000","1.8156"
"2.600","7.6768","20","-0.0211","0.1876","0.4652","45.9871","-6.0844","417.6826","15.3000","0.1700","20.0808","41.56619490","44.95071230","19.7888","-0.5460","0.0861","-0.8627","-5.0609","2.5258","0.5157","4.0300","0.0000","1.9191"
"2.650","8.0150","20","-0.0166","0.1857","0.4488","45.4736","-4.6330","417.6728","15.3000","0.1700","27.5335","41.56619576","44.95071324","19.7835","-0.5354","0.0880","-0.8903","-4.4352","2.5295","0.6323","4.0300","0.0000","2.0283"
"2.700","8.3532","20","-0.0121","0.1838","0.4323","44.9600","-3.1816","417.6630","15.3000","0.1700","41.7858","41.56619662","44.95071417","19.7781","-0.5730","0.0742","-0.9401","-1.9579","2.3684","1.0411","4.0300","0.0000","2.1421"
"2.750","8.7218","20","-0.0034","0.1783","0.4601","45.8275","-0.9414","417.6677","15.3000","0.1650","147.4460","41.56619749","44.95071531","19.7727","-0.6773","0.0420","-0.9761","0.9633","2.2230","1.5383","4.0300","0.0000","2.2606"
"2.800","9.0903","20","0.0054","0.1729","0.4878","46.6950","1.2987","417.6725","15.3000","0.1600","111.3992","41.56619835","44.95071645","19.7674","-0.8499","-0.0071","-0.9963","3.7389","2.1641","2.0666","4.0300","0.0000","2.3840"
"2.850","9.2825","20","-0.0049","0.1743","0.4929","46.8086","-1.0692","417.6746","15.3000","0.1600","138.1682","41.56619924","44.95071756","19.7620","-1.0750","-0.0657","-0.9949","5.7008","2.1973","2.5238","4.0300","0.0000","2.5118"
"2.900","9.4746","20","-0.0152","0.1757","0.4980","46.9221","-3.4372","417.6766","15.3000","0.1600","43.8709","41.56620013","44.95071866","19.7567","-1.3523","-0.1309","-0.9669","6.6820","2.3125","2.8719","4.0300","0.0000","2.6423"
"2.950","9.8517","20","-0.0026","0.1746","0.5756","46.2373","-0.6687","417.6801","15.3000","0.1600","234.4628","41.56620112","44.95071984","19.7513","-1.5390","-0.1653","-0.9188","6.5687","2.3797","2.9686","4.0300","0.0000","2.7766"
"3.000","10.2287","20","0.0099","0.1735","0.6532","45.5525","2.0997","417.6835","15.3000","0.1600","77.5309","41.56620212","44.95072103","19.7459","-1.6594","-0.1693","-0.8503","6.0711","2.3855","2.9176","4.0300","0.0000","2.9157"
"3.050","10.3784","20","-0.0091","0.1705","0.5300","44.1599","-1.7481","417.6578","15.3000","0.1600","94.4880","41.56620310","44.95072213","19.7406","-1.7180","-0.1452","-0.7718","5.3867","2.3857","2.7426","4.0300","0.0000","3.0590"
"3.100","10.5281","20","-0.0282","0.1676","0.4067","42.7673","-5.5960","417.6321","15.3000","0.1600","29.9428","41.56620409","44.95072323","19.7352","-1.7230","-0.0910","-0.6702","3.9793","2.4082","2.3875","4.0300","0.0000","3.2046"
"3.150","11.0393","20","-0.0163","0.1737","0.3161","44.9737","-3.2143","417.6150","15.3000","0.1650","54.6614","41.56620507","44.95072476","19.7299","-1.6921","-0.0450","-0.6000","2.4594","2.4367","2.0715","4.0300","0.0000","3.3546"
"3.200","11.5506","20","-0.0044","0.1799","0.2254","47.1800","-0.8326","417.5978","15.3000","0.1700","220.8074","41.56620605","44.95072628","19.7245","-1.6166","0.0027","-0.5427","0.9054","2.4508","1.7830","4.0300","0.0000","3.5111"
"3.250","11.8147","20","0.0025","0.1704","0.2571","46.0293","0.4117","417.6092","15.3000","0.1700","456.6830","41.56620722","44.95072764","19.7191","-1.4480","0.0590","-0.5008","-0.0172","2.3398","1.6082","4.0300","0.0000","3.6735"
"3.300","12.0787","20","0.0093","0.1609","0.2888","44.8786","1.6560","417.6206","15.3000","0.1700","116.0836","41.56620839","44.95072899","19.7138","-1.2490","0.0963","-0.5043","0.3081","2.1229","1.6645","4.0300","0.0000","3.8395"
"3.350","12.3428","20","0.0288","0.1422","0.2937","45.3193","4.9035","417.6088","15.3500","0.1700","40.0619","41.56620957","44.95073048","19.7084","-1.0311","0.1164","-0.5558","1.1414","1.8834","1.8504","4.0300","0.0000","4.0091"
"3.400","12.6068","20","0.0483","0.1235","0.2986","45.7600","8.1509","417.5970","15.4000","0.1700","24.6163","41.56621075","44.95073196","19.7030","-0.8319","0.1210","-0.6369","1.8849","1.6614","2.0691","4.0300","0.0000","4.1821"
"3.450","12.4838","20","0.0463","0.0938","0.2447","46.5257","7.6964","417.5892","15.4000","0.1700","25.8156","41.56621177","44.95073344","19.6977","-0.6498","0.1140","-0.7415","2.4816","1.4312","2.3168","4.0300","0.0000","4.3562"
"3.500","12.3609","20","0.0444","0.0642","0.1907","47.2914","7.2419","417.5814","15.4000","0.1700","27.1655","41.56621280","44.95073492","19.6923","-0.5547","0.1040","-0.8148","3.0141","1.2787","2.5250","4.0300","0.0000","4.5291"
"3.550","12.5866","20","0.0279","0.0518","0.2626","47.2887","4.5364","417.5894","15.4000","0.1700","44.1587","41.56621394","44.95073653","19.6875","-0.5060","0.0940","-0.8667","3.7117","1.1354","2.7117","4.0300","0.0000","4.7027"
"3.600","12.8123","20","0.0114","0.0394","0.3346","47.2860","1.8309","417.5975","15.4000","0.1700","111.3730","41.56621508","44.95073814","19.6875","-0.4953","0.0835","-0.8935","4.3086","1.0150","2.7773","4.0300","0.0000","4.8789"
"3.650","12.7228","20","-0.0052","0.0244","0.2721","47.1300","-0.8204","417.5817","15.4000","0.1700","246.8119","41.56621617","44.95073958","19.6875","-0.5121","0.0711","-0.8978","4.4461","0.9060","2.6664","4.0300","0.0000","5.0561"
"3.700","12.6333","20","-0.0219","0.0094","0.2096","46.9740","-3.4717","417.5659","15.4000","0.1700","57.9149","41.56621725","44.95074102","19.6875","-0.5388","0.0631","-0.8871","4.0811","0.8916","2.4785","4.0300","0.0000","5.2326"
"3.750","12.8812","20","-0.0047","0.0238","0.1447","46.4696","-0.7406","417.5582","15.4000","0.1700","276.8151","41.56621852","44.95074255","19.6875","-0.5670","0.0585","-0.8712","3.5598","0.9653","2.2996","4.0300","0.0000","5.4101"
"3.800","13.1291","20","0.0126","0.0381","0.0798","45.9653","1.9905","417.5504","15.4000","0.1700","104.9754","41.56621979","44.95074407","19.6875","-0.5908","0.0564","-0.8548","3.1328","1.0910","2.1879","4.0300","0.0000","5.5905"
"3.850","13.1449","20","-0.0157","0.0395","0.1105","46.2144","-2.4486","417.5439","15.4000","0.1700","85.4394","41.56622092","44.95074564","19.6875","-0.6078","0.0559","-0.8383","2.9520","1.2130","2.1861","4.0300","0.0000","5.7730"
"3.900","13.1607","20","-0.0441","0.0409","0.1412","46.4634","-6.8878","417.5374","15.4000","0.1700","30.4104","41.56622206","44.95074721","19.6875","-0.6162","0.0562","-0.8260","3.0312","1.2855","2.2719","4.0300","0.0000","5.9557"
"3.950","13.1937","20","-0.0402","0.0481","0.1311","46.1544","-6.2476","417.5375","15.4000","0.1700","33.6107","41.56622326","44.95074877","19.6875","-0.6207","0.0557","-0.8177","3.2145","1.3646","2.4000","4.0300","0.0000","6.1387"
"4.000","13.2267","20","-0.0363","0.0554","0.1210","45.8454","-5.6074","417.5376","15.4000","0.1700","37.5417","41.56622446","44.95075034","19.6875","-0.6227","0.0523","-0.8142","3.3215","1.4719","2.5379","4.0300","0.0000","6.3221"
"4.050","13.1990","20","-0.0284","0.0427","0.0694","45.8104","-4.3747","417.5285","15.4000","0.1700","48.0196","41.56622562","44.95075187","19.6875","-0.6230","0.0466","-0.8140","3.0303","1.5530","2.5725","4.0300","0.0000","6.5056"
"4.100","13.1714","20","-0.0206","0.0301","0.0178","45.7753","-3.1420","417.5193","15.4000","0.1700","66.7191","41.56622677","44.95075339","19.6875","-0.6213","0.0416","-0.8145","2.3676","1.5693","2.5027","4.0300","0.0000","6.6891"
"4.150","13.4802","20","-0.0165","0.0427","0.0291","45.2198","-2.5034","417.5148","15.4000","0.1700","85.7010","41.56622807","44.95075500","19.6875","-0.6201","0.0378","-0.8155","1.5728","1.5641","2.3924","4.0300","0.0000","6.8745"
"4.200","13.7889","20","-0.0123","0.0553","0.0403","44.6642","-1.8648","417.5103","15.4000","0.1700","117.6828","41.56622937","44.95075661","19.6875","-0.6191","0.0351","-0.8180","0.7902","1.5579","2.2908","4.0300","0.0000","7.0636"
"4.250","13.7682","20","-0.0079","0.0469","0.0008","44.5263","-1.1851","417.4992","15.4000","0.1700","184.9090","41.56623060","44.95075814","19.6875","-0.6191","0.0340","-0.8209","0.3810","1.5764","2.2500","4.0300","0.0000","7.2550"
"4.300","13.7474","20","-0.0034","0.0385","-0.0387","44.3884","-0.5053","417.4881","15.4000","0.1700","433.0182","41.56623183","44.95075966","19.6875","-0.6187","0.0343","-0.8228","0.1815","1.6197","2.2514","4.0300","0.0000","7.4461"
"4.350","13.8154","20","-0.0002","0.0531","-0.0397","45.2288","-0.0284","417.4823","15.4000","0.1700","7755.6030","41.56623302","44.95076135","19.6875","-0.6179","0.0360","-0.8225","0.2244","1.6955","2.2996","4.0300","0.0000","7.6376"
"4.400","13.8834","20","0.0030","0.0677","-0.0407","46.0693","0.4486","417.4764","15.4000","0.1700","492.5774","41.56623421","44.95076305","19.6875","-0.6144","0.0396","-0.8194","0.6338","1.8037","2.4316","4.0300","0.0000","7.8299"
"4.450","14.0329","20","0.0185","0.0629","0.0566","45.9607","2.6799","417.4832","15.4000","0.1700","83.3405","41.56623548","44.95076470","19.6875","-0.6117","0.0429","-0.8174","1.2270","1.8889","2.5912","4.0300","0.0000","8.0239"
"4.500","14.1825","20","0.0339","0.0581","0.1540","45.8522","4.9112","417.4900","15.4000","0.1700","45.9611","41.56623675","44.95076635","19.6875","-0.6093","0.0464","-0.8177","1.9797","1.9502","2.7805","4.0300","0.0000","8.2198"
"4.550","14.2219","20","0.0383","0.0595","0.1249","45.8358","5.5030","417.4789","15.4000","0.1700","41.1316","41.56623799","44.95076805","19.6875","-0.6084","0.0501","-0.8184","2.9742","1.9541","3.0145","4.0300","0.0000","8.4169"
"4.600","14.2613","20","0.0427","0.0610","0.0959","45.8194","6.0949","417.4677","15.4000","0.1700","37.2400","41.56623922","44.95076974","19.6875","-0.6089","0.0525","-0.8173","4.3086","1.9256","3.3404","4.0298","0.0000","8.6146"
"4.650","14.4516","20","0.0468","0.0550","0.1971","46.2721","6.6319","417.4745","15.4000","0.1700","34.6817","41.56624049","44.95077156","19.6875","-0.6086","0.0527","-0.8158","5.3984","1.9461","3.6383","4.0296","0.0000","8.8142"
"4.700","14.6419","20","0.0509","0.0491","0.2982","46.7247","7.1688","417.4812","15.4000","0.1700","32.5066","41.56624176","44.95077338","19.6875","-0.6079","0.0518","-0.8149","6.2008","2.0402","3.9025","4.0293","0.0000","9.0162"
"4.750","14.7531","20","0.0537","0.0595","0.2307","47.4234","7.5111","417.4694","15.4000","0.1700","31.2609","41.56624293","44.95077529","19.6875","-0.6074","0.0518","-0.8160","6.9570","2.2051","4.2031","4.0291","0.0000","9.2202"
"4.800","14.8644","20","0.0565","0.0699","0.1633","48.1221","7.8534","417.4576","15.4000","0.1700","30.1237","41.56624411","44.95077720","19.6875","-0.6079","0.0530","-0.8180","7.9156","2.3430","4.5352","4.0288","0.0000","9.4258"
"4.850","14.9344","20","0.0682","0.0561","0.2443","48.3348","9.3925","417.4644","15.4500","0.1900","25.3062","41.56624538","44.95077902","19.6875","-0.6083","0.0546","-0.8199","9.4516","2.4590","4.9992","4.0286","0.0000","9.6328"
"4.900","15.0044","20","0.0799","0.0423","0.3253","48.5475","10.9316","417.4711","15.5000","0.2100","21.8452","41.56624665","44.95078084","19.6875","-0.6071","0.0559","-0.8203","11.5141","2.5445","5.6125","4.0283","0.0000","9.8405"
"4.950","14.8851","20","0.0919","0.0394","0.2708","49.3078","12.4942","417.4646","15.5000","0.2150","18.9611","41.56624779","44.95078275","19.6875","-0.6044","0.0568","-0.8198","14.2844","2.5613","6.4883","4.0281","0.0000","10.0479"
"5.000","14.7657","20","0.1038","0.0365","0.2164","50.0681","14.0567","417.4581","15.5000","0.2200","16.7182","41.56624892","44.95078465","19.6875","-0.6031","0.0568","-0.8193","16.5578","2.4785","7.3039","4.0274","0.0000","10.2539"
"5.050","15.1245","20","0.0939","0.0408","0.2365","51.3027","12.6734","417.4522","15.5000","0.2100","18.9935","41.56625011","44.95078677","19.6875","-0.6046","0.0567","-0.8181","18.8094","2.2980","8.1828","4.0265","0.0000","10.4618"
"5.100","15.4833","20","0.0841","0.0452","0.2566","52.5373","11.2902","417.4464","15.5000","0.2000","21.8264","41.56625130","44.95078889","19.6875","-0.6076","0.0552","-0.8154","21.0156","2.0672","9.0898","4.0256","0.0000","10.6739"
"5.150","15.3934","20","0.0760","0.0525","0.2857","51.9653","10.1642","417.4524","15.5000","0.2000","24.1035","41.56625252","44.95079084","19.6875","-0.6150","0.0503","-0.8135","22.9578","1.8478","10.1078","4.0247","0.0000","10.8879"
"5.200","15.3035","20","0.0680","0.0598","0.3148","51.3933","9.0382","417.4585","15.5000","0.2000","26.9481","41.56625373","44.95079279","19.6875","-0.6224","0.0439","-0.8143","23.4688","1.8611","10.8062","4.0239","0.0000","11.1011"
"5.250","15.4878","18","0.0637","0.0801","0.3623","52.2053","8.4150","417.4646","15.5000","0.1900","29.2923","41.56625495","44.95079482","19.6875","-0.6275","0.0378","-0.8155","22.8859","2.1586","11.3273","4.0230","0.0000","11.3151"
"5.300","15.6721","18","0.0594","0.1004","0.4099","53.0173","7.7919","417.4706","15.5000","0.1800","32.0115","41.56625616","44.95079685","19.6875","-0.6276","0.0327","-0.8167","21.2781","2.7375","11.5859","4.0221","0.0000","11.5317"
"5.350","16.0110","18","0.0576","0.1084","0.4345","53.5226","7.4736","417.4800","15.5500","0.1800","34.0964","41.56625741","44.95079914","19.6875","-0.6214","0.0201","-0.8196","17.5859","3.6867","11.4156","4.0212","0.0000","11.7518"
"5.400","16.3498","18","0.0558","0.1165","0.4591","54.0279","7.1553","417.4894","15.6000","0.1800","36.3667","41.56625866","44.95080143","19.6875","-0.6162","0.0074","-0.8252","14.0516","4.2438","10.9828","4.0203","0.0000","11.9763"
